time,Data,Ora,€/MWh,SUD [Eur/Wh]
2019-05-29 13:00:00,29/05/2019,14.0,10.0,1e-05
2019-05-29 14:00:00,29/05/2019,15.0,10.0,1e-05
2019-05-29 15:00:00,29/05/2019,16.0,34.67,3.5e-05
2019-05-29 16:00:00,29/05/2019,17.0,44.47,4.4e-05
2019-05-29 17:00:00,29/05/2019,18.0,45.17,4.5e-05
2019-05-29 18:00:00,29/05/2019,19.0,46.41,4.6e-05
2019-05-29 19:00:00,29/05/2019,20.0,50.36,5e-05
2019-05-29 20:00:00,29/05/2019,21.0,51.66,5.2e-05
2019-05-29 21:00:00,29/05/2019,22.0,48.15,4.8e-05
2019-05-29 22:00:00,29/05/2019,23.0,44.0,4.4e-05
2019-05-29 23:00:00,29/05/2019,24.0,40.23,4e-05
2019-05-30 00:00:00,30/05/2019,1.0,41.65,4.2e-05
2019-05-30 01:00:00,30/05/2019,2.0,40.9,4.1e-05
2019-05-30 02:00:00,30/05/2019,3.0,36.98,3.7e-05
2019-05-30 03:00:00,30/05/2019,4.0,33.8,3.4e-05
2019-05-30 04:00:00,30/05/2019,5.0,33.0,3.3e-05
2019-05-30 05:00:00,30/05/2019,6.0,38.83,3.9e-05
2019-05-30 06:00:00,30/05/2019,7.0,44.0,4.4e-05
2019-05-30 07:00:00,30/05/2019,8.0,56.41,5.6e-05
2019-05-30 08:00:00,30/05/2019,9.0,55.5,5.6e-05
2019-05-30 09:00:00,30/05/2019,10.0,51.56,5.2e-05
2019-05-30 10:00:00,30/05/2019,11.0,48.86,4.9e-05
2019-05-30 11:00:00,30/05/2019,12.0,45.6,4.6e-05
2019-05-30 12:00:00,30/05/2019,13.0,41.86,4.2e-05
2019-05-30 13:00:00,30/05/2019,14.0,41.27,4.1e-05
2019-05-30 14:00:00,30/05/2019,15.0,44.0,4.4e-05
2019-05-30 15:00:00,30/05/2019,16.0,44.88,4.5e-05
2019-05-30 16:00:00,30/05/2019,17.0,45.33,4.5e-05
2019-05-30 17:00:00,30/05/2019,18.0,44.99,4.5e-05
2019-05-30 18:00:00,30/05/2019,19.0,48.87,4.9e-05
2019-05-30 19:00:00,30/05/2019,20.0,56.41,5.6e-05
2019-05-30 20:00:00,30/05/2019,21.0,57.81,5.8e-05
2019-05-30 21:00:00,30/05/2019,22.0,57.76,5.8e-05
2019-05-30 22:00:00,30/05/2019,23.0,46.3,4.6e-05
2019-05-30 23:00:00,30/05/2019,24.0,42.0,4.2e-05
2019-05-31 00:00:00,31/05/2019,1.0,44.27,4.4e-05
2019-05-31 01:00:00,31/05/2019,2.0,44.87,4.5e-05
2019-05-31 02:00:00,31/05/2019,3.0,40.76,4.1e-05
2019-05-31 03:00:00,31/05/2019,4.0,39.99,4e-05
2019-05-31 04:00:00,31/05/2019,5.0,39.99,4e-05
2019-05-31 05:00:00,31/05/2019,6.0,37.59,3.8e-05
2019-05-31 06:00:00,31/05/2019,7.0,45.49,4.5e-05
2019-05-31 07:00:00,31/05/2019,8.0,53.23,5.3e-05
2019-05-31 08:00:00,31/05/2019,9.0,56.41,5.6e-05
2019-05-31 09:00:00,31/05/2019,10.0,54.56,5.5e-05
2019-05-31 10:00:00,31/05/2019,11.0,50.16,5e-05
2019-05-31 11:00:00,31/05/2019,12.0,49.74,5e-05
2019-05-31 12:00:00,31/05/2019,13.0,44.15,4.4e-05
2019-05-31 13:00:00,31/05/2019,14.0,43.24,4.3e-05
2019-05-31 14:00:00,31/05/2019,15.0,45.0,4.5e-05
2019-05-31 15:00:00,31/05/2019,16.0,46.0,4.6e-05
2019-05-31 16:00:00,31/05/2019,17.0,47.99,4.8e-05
2019-05-31 17:00:00,31/05/2019,18.0,47.66,4.8e-05
2019-05-31 18:00:00,31/05/2019,19.0,47.68,4.8e-05
2019-05-31 19:00:00,31/05/2019,20.0,50.64,5.1e-05
2019-05-31 20:00:00,31/05/2019,21.0,57.18,5.7e-05
2019-05-31 21:00:00,31/05/2019,22.0,52.0,5.2e-05
2019-05-31 22:00:00,31/05/2019,23.0,47.66,4.8e-05
2019-05-31 23:00:00,31/05/2019,24.0,45.18,4.5e-05
2019-06-01 00:00:00,01/06/2019,1.0,59.41,5.9e-05
2019-06-01 01:00:00,01/06/2019,2.0,47.98,4.8e-05
2019-06-01 02:00:00,01/06/2019,3.0,47.7,4.8e-05
2019-06-01 03:00:00,01/06/2019,4.0,47.1,4.7e-05
2019-06-01 04:00:00,01/06/2019,5.0,45.77,4.6e-05
2019-06-01 05:00:00,01/06/2019,6.0,39.76,4e-05
2019-06-01 06:00:00,01/06/2019,7.0,39.75,4e-05
2019-06-01 07:00:00,01/06/2019,8.0,39.49,3.9e-05
2019-06-01 08:00:00,01/06/2019,9.0,40.15,4e-05
2019-06-01 09:00:00,01/06/2019,10.0,39.17,3.9e-05
2019-06-01 10:00:00,01/06/2019,11.0,32.36,3.2e-05
2019-06-01 11:00:00,01/06/2019,12.0,26.93,2.7e-05
2019-06-01 12:00:00,01/06/2019,13.0,27.89,2.8e-05
2019-06-01 13:00:00,01/06/2019,14.0,24.06,2.4e-05
2019-06-01 14:00:00,01/06/2019,15.0,20.85,2.1e-05
2019-06-01 15:00:00,01/06/2019,16.0,25.77,2.6e-05
2019-06-01 16:00:00,01/06/2019,17.0,27.57,2.8e-05
2019-06-01 17:00:00,01/06/2019,18.0,32.7,3.3e-05
2019-06-01 18:00:00,01/06/2019,19.0,42.0,4.2e-05
2019-06-01 19:00:00,01/06/2019,20.0,48.48,4.8e-05
2019-06-01 20:00:00,01/06/2019,21.0,56.41,5.6e-05
2019-06-01 21:00:00,01/06/2019,22.0,52.98,5.3e-05
2019-06-01 22:00:00,01/06/2019,23.0,47.83,4.8e-05
2019-06-01 23:00:00,01/06/2019,24.0,40.71,4.1e-05
2019-06-02 00:00:00,02/06/2019,1.0,40.72,4.1e-05
2019-06-02 01:00:00,02/06/2019,2.0,39.78,4e-05
2019-06-02 02:00:00,02/06/2019,3.0,39.07,3.9e-05
2019-06-02 03:00:00,02/06/2019,4.0,35.0,3.5e-05
2019-06-02 04:00:00,02/06/2019,5.0,34.0,3.4e-05
2019-06-02 05:00:00,02/06/2019,6.0,29.99,3e-05
2019-06-02 06:00:00,02/06/2019,7.0,32.72,3.3e-05
2019-06-02 07:00:00,02/06/2019,8.0,31.43,3.1e-05
2019-06-02 08:00:00,02/06/2019,9.0,28.97,2.9e-05
2019-06-02 09:00:00,02/06/2019,10.0,26.6,2.7e-05
2019-06-02 10:00:00,02/06/2019,11.0,30.0,3e-05
2019-06-02 11:00:00,02/06/2019,12.0,28.89,2.9e-05
2019-06-02 12:00:00,02/06/2019,13.0,22.07,2.2e-05
2019-06-02 13:00:00,02/06/2019,14.0,15.0,1.5e-05
2019-06-02 14:00:00,02/06/2019,15.0,10.0,1e-05
2019-06-02 15:00:00,02/06/2019,16.0,15.06,1.5e-05
2019-06-02 16:00:00,02/06/2019,17.0,25.0,2.5e-05
2019-06-02 17:00:00,02/06/2019,18.0,26.33,2.6e-05
2019-06-02 18:00:00,02/06/2019,19.0,35.8,3.6e-05
2019-06-02 19:00:00,02/06/2019,20.0,46.18,4.6e-05
2019-06-02 20:00:00,02/06/2019,21.0,56.41,5.6e-05
2019-06-02 21:00:00,02/06/2019,22.0,58.0,5.8e-05
2019-06-02 22:00:00,02/06/2019,23.0,47.95,4.8e-05
2019-06-02 23:00:00,02/06/2019,24.0,44.24,4.4e-05
2019-06-03 00:00:00,03/06/2019,1.0,42.66,4.3e-05
2019-06-03 01:00:00,03/06/2019,2.0,39.97,4e-05
2019-06-03 02:00:00,03/06/2019,3.0,39.45,3.9e-05
2019-06-03 03:00:00,03/06/2019,4.0,39.92,4e-05
2019-06-03 04:00:00,03/06/2019,5.0,39.86,4e-05
2019-06-03 05:00:00,03/06/2019,6.0,36.48,3.6e-05
2019-06-03 06:00:00,03/06/2019,7.0,45.0,4.5e-05
2019-06-03 07:00:00,03/06/2019,8.0,47.57,4.8e-05
2019-06-03 08:00:00,03/06/2019,9.0,57.62,5.8e-05
2019-06-03 09:00:00,03/06/2019,10.0,52.89,5.3e-05
2019-06-03 10:00:00,03/06/2019,11.0,47.71,4.8e-05
2019-06-03 11:00:00,03/06/2019,12.0,47.43,4.7e-05
2019-06-03 12:00:00,03/06/2019,13.0,40.98,4.1e-05
2019-06-03 13:00:00,03/06/2019,14.0,41.63,4.2e-05
2019-06-03 14:00:00,03/06/2019,15.0,47.62,4.8e-05
2019-06-03 15:00:00,03/06/2019,16.0,47.87,4.8e-05
2019-06-03 16:00:00,03/06/2019,17.0,53.35,5.3e-05
2019-06-03 17:00:00,03/06/2019,18.0,52.97,5.3e-05
2019-06-03 18:00:00,03/06/2019,19.0,54.62,5.5e-05
2019-06-03 19:00:00,03/06/2019,20.0,56.42,5.6e-05
2019-06-03 20:00:00,03/06/2019,21.0,57.77,5.8e-05
2019-06-03 21:00:00,03/06/2019,22.0,57.77,5.8e-05
2019-06-03 22:00:00,03/06/2019,23.0,51.98,5.2e-05
2019-06-03 23:00:00,03/06/2019,24.0,45.38,4.5e-05
2019-06-04 00:00:00,04/06/2019,1.0,39.66,4e-05
2019-06-04 01:00:00,04/06/2019,2.0,40.05,4e-05
2019-06-04 02:00:00,04/06/2019,3.0,37.02,3.7e-05
2019-06-04 03:00:00,04/06/2019,4.0,36.09,3.6e-05
2019-06-04 04:00:00,04/06/2019,5.0,36.11,3.6e-05
2019-06-04 05:00:00,04/06/2019,6.0,35.44,3.5e-05
2019-06-04 06:00:00,04/06/2019,7.0,40.96,4.1e-05
2019-06-04 07:00:00,04/06/2019,8.0,47.18,4.7e-05
2019-06-04 08:00:00,04/06/2019,9.0,54.3,5.4e-05
2019-06-04 09:00:00,04/06/2019,10.0,47.0,4.7e-05
2019-06-04 10:00:00,04/06/2019,11.0,43.25,4.3e-05
2019-06-04 11:00:00,04/06/2019,12.0,41.0,4.1e-05
2019-06-04 12:00:00,04/06/2019,13.0,37.56,3.8e-05
2019-06-04 13:00:00,04/06/2019,14.0,36.5,3.6e-05
2019-06-04 14:00:00,04/06/2019,15.0,38.87,3.9e-05
2019-06-04 15:00:00,04/06/2019,16.0,42.13,4.2e-05
2019-06-04 16:00:00,04/06/2019,17.0,43.4,4.3e-05
2019-06-04 17:00:00,04/06/2019,18.0,43.4,4.3e-05
2019-06-04 18:00:00,04/06/2019,19.0,44.94,4.5e-05
2019-06-04 19:00:00,04/06/2019,20.0,62.23,6.2e-05
2019-06-04 20:00:00,04/06/2019,21.0,64.77,6.5e-05
2019-06-04 21:00:00,04/06/2019,22.0,63.7,6.4e-05
2019-06-04 22:00:00,04/06/2019,23.0,47.9,4.8e-05
2019-06-04 23:00:00,04/06/2019,24.0,39.45,3.9e-05
2019-06-05 00:00:00,05/06/2019,1.0,47.55,4.8e-05
2019-06-05 01:00:00,05/06/2019,2.0,56.42,5.6e-05
2019-06-05 02:00:00,05/06/2019,3.0,43.09,4.3e-05
2019-06-05 03:00:00,05/06/2019,4.0,43.09,4.3e-05
2019-06-05 04:00:00,05/06/2019,5.0,41.61,4.2e-05
2019-06-05 05:00:00,05/06/2019,6.0,43.09,4.3e-05
2019-06-05 06:00:00,05/06/2019,7.0,42.28,4.2e-05
2019-06-05 07:00:00,05/06/2019,8.0,56.42,5.6e-05
2019-06-05 08:00:00,05/06/2019,9.0,70.0,7e-05
2019-06-05 09:00:00,05/06/2019,10.0,57.77,5.8e-05
2019-06-05 10:00:00,05/06/2019,11.0,52.22,5.2e-05
2019-06-05 11:00:00,05/06/2019,12.0,51.15,5.1e-05
2019-06-05 12:00:00,05/06/2019,13.0,42.95,4.3e-05
2019-06-05 13:00:00,05/06/2019,14.0,39.9,4e-05
2019-06-05 14:00:00,05/06/2019,15.0,46.68,4.7e-05
2019-06-05 15:00:00,05/06/2019,16.0,46.68,4.7e-05
2019-06-05 16:00:00,05/06/2019,17.0,48.55,4.9e-05
2019-06-05 17:00:00,05/06/2019,18.0,47.08,4.7e-05
2019-06-05 18:00:00,05/06/2019,19.0,52.55,5.3e-05
2019-06-05 19:00:00,05/06/2019,20.0,66.77,6.7e-05
2019-06-05 20:00:00,05/06/2019,21.0,72.82,7.3e-05
2019-06-05 21:00:00,05/06/2019,22.0,72.77,7.3e-05
2019-06-05 22:00:00,05/06/2019,23.0,69.55,7e-05
2019-06-05 23:00:00,05/06/2019,24.0,40.99,4.1e-05
2019-06-06 00:00:00,06/06/2019,1.0,47.76,4.8e-05
2019-06-06 01:00:00,06/06/2019,2.0,47.76,4.8e-05
2019-06-06 02:00:00,06/06/2019,3.0,42.41,4.2e-05
2019-06-06 03:00:00,06/06/2019,4.0,40.25,4e-05
2019-06-06 04:00:00,06/06/2019,5.0,41.15,4.1e-05
2019-06-06 05:00:00,06/06/2019,6.0,41.94,4.2e-05
2019-06-06 06:00:00,06/06/2019,7.0,43.27,4.3e-05
2019-06-06 07:00:00,06/06/2019,8.0,56.42,5.6e-05
2019-06-06 08:00:00,06/06/2019,9.0,69.96,7e-05
2019-06-06 09:00:00,06/06/2019,10.0,64.77,6.5e-05
2019-06-06 10:00:00,06/06/2019,11.0,55.54,5.6e-05
2019-06-06 11:00:00,06/06/2019,12.0,51.15,5.1e-05
2019-06-06 12:00:00,06/06/2019,13.0,45.73,4.6e-05
2019-06-06 13:00:00,06/06/2019,14.0,47.76,4.8e-05
2019-06-06 14:00:00,06/06/2019,15.0,50.04,5e-05
2019-06-06 15:00:00,06/06/2019,16.0,54.73,5.5e-05
2019-06-06 16:00:00,06/06/2019,17.0,56.72,5.7e-05
2019-06-06 17:00:00,06/06/2019,18.0,58.42,5.8e-05
2019-06-06 18:00:00,06/06/2019,19.0,58.04,5.8e-05
2019-06-06 19:00:00,06/06/2019,20.0,69.77,7e-05
2019-06-06 20:00:00,06/06/2019,21.0,76.42,7.6e-05
2019-06-06 21:00:00,06/06/2019,22.0,60.0,6e-05
2019-06-06 22:00:00,06/06/2019,23.0,56.42,5.6e-05
2019-06-06 23:00:00,06/06/2019,24.0,43.27,4.3e-05
2019-06-07 00:00:00,07/06/2019,1.0,59.42,5.9e-05
2019-06-07 01:00:00,07/06/2019,2.0,70.0,7e-05
2019-06-07 02:00:00,07/06/2019,3.0,56.42,5.6e-05
2019-06-07 03:00:00,07/06/2019,4.0,56.42,5.6e-05
2019-06-07 04:00:00,07/06/2019,5.0,56.42,5.6e-05
2019-06-07 05:00:00,07/06/2019,6.0,57.77,5.8e-05
2019-06-07 06:00:00,07/06/2019,7.0,56.42,5.6e-05
2019-06-07 07:00:00,07/06/2019,8.0,60.82,6.1e-05
2019-06-07 08:00:00,07/06/2019,9.0,73.94,7.4e-05
2019-06-07 09:00:00,07/06/2019,10.0,59.82,6e-05
2019-06-07 10:00:00,07/06/2019,11.0,52.3,5.2e-05
2019-06-07 11:00:00,07/06/2019,12.0,50.34,5e-05
2019-06-07 12:00:00,07/06/2019,13.0,46.5,4.6e-05
2019-06-07 13:00:00,07/06/2019,14.0,46.5,4.6e-05
2019-06-07 14:00:00,07/06/2019,15.0,47.64,4.8e-05
2019-06-07 15:00:00,07/06/2019,16.0,48.07,4.8e-05
2019-06-07 16:00:00,07/06/2019,17.0,50.61,5.1e-05
2019-06-07 17:00:00,07/06/2019,18.0,51.42,5.1e-05
2019-06-07 18:00:00,07/06/2019,19.0,57.77,5.8e-05
2019-06-07 19:00:00,07/06/2019,20.0,72.82,7.3e-05
2019-06-07 20:00:00,07/06/2019,21.0,73.45,7.3e-05
2019-06-07 21:00:00,07/06/2019,22.0,72.82,7.3e-05
2019-06-07 22:00:00,07/06/2019,23.0,64.77,6.5e-05
2019-06-07 23:00:00,07/06/2019,24.0,48.06,4.8e-05
2019-06-08 00:00:00,08/06/2019,1.0,69.82,7e-05
2019-06-08 01:00:00,08/06/2019,2.0,70.77,7.1e-05
2019-06-08 02:00:00,08/06/2019,3.0,60.77,6.1e-05
2019-06-08 03:00:00,08/06/2019,4.0,57.42,5.7e-05
2019-06-08 04:00:00,08/06/2019,5.0,57.25,5.7e-05
2019-06-08 05:00:00,08/06/2019,6.0,56.25,5.6e-05
2019-06-08 06:00:00,08/06/2019,7.0,49.19,4.9e-05
2019-06-08 07:00:00,08/06/2019,8.0,57.42,5.7e-05
2019-06-08 08:00:00,08/06/2019,9.0,56.25,5.6e-05
2019-06-08 09:00:00,08/06/2019,10.0,49.3,4.9e-05
2019-06-08 10:00:00,08/06/2019,11.0,44.88,4.5e-05
2019-06-08 11:00:00,08/06/2019,12.0,41.0,4.1e-05
2019-06-08 12:00:00,08/06/2019,13.0,38.16,3.8e-05
2019-06-08 13:00:00,08/06/2019,14.0,32.52,3.3e-05
2019-06-08 14:00:00,08/06/2019,15.0,30.0,3e-05
2019-06-08 15:00:00,08/06/2019,16.0,35.22,3.5e-05
2019-06-08 16:00:00,08/06/2019,17.0,41.0,4.1e-05
2019-06-08 17:00:00,08/06/2019,18.0,44.88,4.5e-05
2019-06-08 18:00:00,08/06/2019,19.0,56.42,5.6e-05
2019-06-08 19:00:00,08/06/2019,20.0,73.45,7.3e-05
2019-06-08 20:00:00,08/06/2019,21.0,73.64,7.4e-05
2019-06-08 21:00:00,08/06/2019,22.0,73.64,7.4e-05
2019-06-08 22:00:00,08/06/2019,23.0,69.82,7e-05
2019-06-08 23:00:00,08/06/2019,24.0,57.77,5.8e-05
2019-06-09 00:00:00,09/06/2019,1.0,57.82,5.8e-05
2019-06-09 01:00:00,09/06/2019,2.0,70.0,7e-05
2019-06-09 02:00:00,09/06/2019,3.0,57.77,5.8e-05
2019-06-09 03:00:00,09/06/2019,4.0,57.77,5.8e-05
2019-06-09 04:00:00,09/06/2019,5.0,56.42,5.6e-05
2019-06-09 05:00:00,09/06/2019,6.0,47.4,4.7e-05
2019-06-09 06:00:00,09/06/2019,7.0,46.97,4.7e-05
2019-06-09 07:00:00,09/06/2019,8.0,46.97,4.7e-05
2019-06-09 08:00:00,09/06/2019,9.0,47.95,4.8e-05
2019-06-09 09:00:00,09/06/2019,10.0,38.04,3.8e-05
2019-06-09 10:00:00,09/06/2019,11.0,34.99,3.5e-05
2019-06-09 11:00:00,09/06/2019,12.0,33.0,3.3e-05
2019-06-09 12:00:00,09/06/2019,13.0,31.65,3.2e-05
2019-06-09 13:00:00,09/06/2019,14.0,27.8,2.8e-05
2019-06-09 14:00:00,09/06/2019,15.0,28.27,2.8e-05
2019-06-09 15:00:00,09/06/2019,16.0,30.97,3.1e-05
2019-06-09 16:00:00,09/06/2019,17.0,34.97,3.5e-05
2019-06-09 17:00:00,09/06/2019,18.0,43.91,4.4e-05
2019-06-09 18:00:00,09/06/2019,19.0,52.74,5.3e-05
2019-06-09 19:00:00,09/06/2019,20.0,70.42,7e-05
2019-06-09 20:00:00,09/06/2019,21.0,71.82,7.2e-05
2019-06-09 21:00:00,09/06/2019,22.0,72.82,7.3e-05
2019-06-09 22:00:00,09/06/2019,23.0,73.45,7.3e-05
2019-06-09 23:00:00,09/06/2019,24.0,60.42,6e-05
2019-06-10 00:00:00,10/06/2019,1.0,52.27,5.2e-05
2019-06-10 01:00:00,10/06/2019,2.0,56.27,5.6e-05
2019-06-10 02:00:00,10/06/2019,3.0,54.94,5.5e-05
2019-06-10 03:00:00,10/06/2019,4.0,54.94,5.5e-05
2019-06-10 04:00:00,10/06/2019,5.0,54.94,5.5e-05
2019-06-10 05:00:00,10/06/2019,6.0,50.0,5e-05
2019-06-10 06:00:00,10/06/2019,7.0,50.3,5e-05
2019-06-10 07:00:00,10/06/2019,8.0,54.94,5.5e-05
2019-06-10 08:00:00,10/06/2019,9.0,68.94,6.9e-05
2019-06-10 09:00:00,10/06/2019,10.0,61.76,6.2e-05
2019-06-10 10:00:00,10/06/2019,11.0,51.94,5.2e-05
2019-06-10 11:00:00,10/06/2019,12.0,50.09,5e-05
2019-06-10 12:00:00,10/06/2019,13.0,47.98,4.8e-05
2019-06-10 13:00:00,10/06/2019,14.0,47.98,4.8e-05
2019-06-10 14:00:00,10/06/2019,15.0,51.94,5.2e-05
2019-06-10 15:00:00,10/06/2019,16.0,52.67,5.3e-05
2019-06-10 16:00:00,10/06/2019,17.0,59.5,6e-05
2019-06-10 17:00:00,10/06/2019,18.0,56.27,5.6e-05
2019-06-10 18:00:00,10/06/2019,19.0,70.0,7e-05
2019-06-10 19:00:00,10/06/2019,20.0,72.01,7.2e-05
2019-06-10 20:00:00,10/06/2019,21.0,72.19,7.2e-05
2019-06-10 21:00:00,10/06/2019,22.0,72.01,7.2e-05
2019-06-10 22:00:00,10/06/2019,23.0,69.27,6.9e-05
2019-06-10 23:00:00,10/06/2019,24.0,49.77,5e-05
2019-06-11 00:00:00,11/06/2019,1.0,57.12,5.7e-05
2019-06-11 01:00:00,11/06/2019,2.0,56.27,5.6e-05
2019-06-11 02:00:00,11/06/2019,3.0,54.94,5.5e-05
2019-06-11 03:00:00,11/06/2019,4.0,50.33,5e-05
2019-06-11 04:00:00,11/06/2019,5.0,50.15,5e-05
2019-06-11 05:00:00,11/06/2019,6.0,47.01,4.7e-05
2019-06-11 06:00:00,11/06/2019,7.0,47.04,4.7e-05
2019-06-11 07:00:00,11/06/2019,8.0,50.7,5.1e-05
2019-06-11 08:00:00,11/06/2019,9.0,58.79,5.9e-05
2019-06-11 09:00:00,11/06/2019,10.0,55.94,5.6e-05
2019-06-11 10:00:00,11/06/2019,11.0,51.96,5.2e-05
2019-06-11 11:00:00,11/06/2019,12.0,53.02,5.3e-05
2019-06-11 12:00:00,11/06/2019,13.0,47.38,4.7e-05
2019-06-11 13:00:00,11/06/2019,14.0,45.72,4.6e-05
2019-06-11 14:00:00,11/06/2019,15.0,46.36,4.6e-05
2019-06-11 15:00:00,11/06/2019,16.0,51.81,5.2e-05
2019-06-11 16:00:00,11/06/2019,17.0,51.1,5.1e-05
2019-06-11 17:00:00,11/06/2019,18.0,53.78,5.4e-05
2019-06-11 18:00:00,11/06/2019,19.0,57.3,5.7e-05
2019-06-11 19:00:00,11/06/2019,20.0,56.27,5.6e-05
2019-06-11 20:00:00,11/06/2019,21.0,61.62,6.2e-05
2019-06-11 21:00:00,11/06/2019,22.0,60.0,6e-05
2019-06-11 22:00:00,11/06/2019,23.0,54.94,5.5e-05
2019-06-11 23:00:00,11/06/2019,24.0,47.07,4.7e-05
2019-06-12 00:00:00,12/06/2019,1.0,70.27,7e-05
2019-06-12 01:00:00,12/06/2019,2.0,53.27,5.3e-05
2019-06-12 02:00:00,12/06/2019,3.0,54.94,5.5e-05
2019-06-12 03:00:00,12/06/2019,4.0,51.36,5.1e-05
2019-06-12 04:00:00,12/06/2019,5.0,54.94,5.5e-05
2019-06-12 05:00:00,12/06/2019,6.0,48.08,4.8e-05
2019-06-12 06:00:00,12/06/2019,7.0,45.7,4.6e-05
2019-06-12 07:00:00,12/06/2019,8.0,54.94,5.5e-05
2019-06-12 08:00:00,12/06/2019,9.0,60.0,6e-05
2019-06-12 09:00:00,12/06/2019,10.0,57.92,5.8e-05
2019-06-12 10:00:00,12/06/2019,11.0,59.36,5.9e-05
2019-06-12 11:00:00,12/06/2019,12.0,55.04,5.5e-05
2019-06-12 12:00:00,12/06/2019,13.0,45.98,4.6e-05
2019-06-12 13:00:00,12/06/2019,14.0,44.7,4.5e-05
2019-06-12 14:00:00,12/06/2019,15.0,51.31,5.1e-05
2019-06-12 15:00:00,12/06/2019,16.0,54.94,5.5e-05
2019-06-12 16:00:00,12/06/2019,17.0,54.94,5.5e-05
2019-06-12 17:00:00,12/06/2019,18.0,56.27,5.6e-05
2019-06-12 18:00:00,12/06/2019,19.0,56.27,5.6e-05
2019-06-12 19:00:00,12/06/2019,20.0,57.92,5.8e-05
2019-06-12 20:00:00,12/06/2019,21.0,64.0,6.4e-05
2019-06-12 21:00:00,12/06/2019,22.0,60.27,6e-05
2019-06-12 22:00:00,12/06/2019,23.0,54.94,5.5e-05
2019-06-12 23:00:00,12/06/2019,24.0,48.11,4.8e-05
2019-06-13 00:00:00,13/06/2019,1.0,69.27,6.9e-05
2019-06-13 01:00:00,13/06/2019,2.0,54.94,5.5e-05
2019-06-13 02:00:00,13/06/2019,3.0,47.27,4.7e-05
2019-06-13 03:00:00,13/06/2019,4.0,47.27,4.7e-05
2019-06-13 04:00:00,13/06/2019,5.0,47.27,4.7e-05
2019-06-13 05:00:00,13/06/2019,6.0,45.39,4.5e-05
2019-06-13 06:00:00,13/06/2019,7.0,50.7,5.1e-05
2019-06-13 07:00:00,13/06/2019,8.0,50.79,5.1e-05
2019-06-13 08:00:00,13/06/2019,9.0,58.28,5.8e-05
2019-06-13 09:00:00,13/06/2019,10.0,55.94,5.6e-05
2019-06-13 10:00:00,13/06/2019,11.0,52.08,5.2e-05
2019-06-13 11:00:00,13/06/2019,12.0,50.7,5.1e-05
2019-06-13 12:00:00,13/06/2019,13.0,44.73,4.5e-05
2019-06-13 13:00:00,13/06/2019,14.0,44.86,4.5e-05
2019-06-13 14:00:00,13/06/2019,15.0,51.7,5.2e-05
2019-06-13 15:00:00,13/06/2019,16.0,52.59,5.3e-05
2019-06-13 16:00:00,13/06/2019,17.0,58.28,5.8e-05
2019-06-13 17:00:00,13/06/2019,18.0,55.77,5.6e-05
2019-06-13 18:00:00,13/06/2019,19.0,55.85,5.6e-05
2019-06-13 19:00:00,13/06/2019,20.0,59.92,6e-05
2019-06-13 20:00:00,13/06/2019,21.0,59.96,6e-05
2019-06-13 21:00:00,13/06/2019,22.0,56.27,5.6e-05
2019-06-13 22:00:00,13/06/2019,23.0,54.94,5.5e-05
2019-06-13 23:00:00,13/06/2019,24.0,47.0,4.7e-05
2019-06-14 00:00:00,14/06/2019,1.0,56.27,5.6e-05
2019-06-14 01:00:00,14/06/2019,2.0,67.5,6.8e-05
2019-06-14 02:00:00,14/06/2019,3.0,56.27,5.6e-05
2019-06-14 03:00:00,14/06/2019,4.0,50.0,5e-05
2019-06-14 04:00:00,14/06/2019,5.0,54.94,5.5e-05
2019-06-14 05:00:00,14/06/2019,6.0,49.15,4.9e-05
2019-06-14 06:00:00,14/06/2019,7.0,54.94,5.5e-05
2019-06-14 07:00:00,14/06/2019,8.0,52.94,5.3e-05
2019-06-14 08:00:00,14/06/2019,9.0,59.61,6e-05
2019-06-14 09:00:00,14/06/2019,10.0,54.95,5.5e-05
2019-06-14 10:00:00,14/06/2019,11.0,49.15,4.9e-05
2019-06-14 11:00:00,14/06/2019,12.0,50.06,5e-05
2019-06-14 12:00:00,14/06/2019,13.0,43.31,4.3e-05
2019-06-14 13:00:00,14/06/2019,14.0,43.31,4.3e-05
2019-06-14 14:00:00,14/06/2019,15.0,48.0,4.8e-05
2019-06-14 15:00:00,14/06/2019,16.0,49.15,4.9e-05
2019-06-14 16:00:00,14/06/2019,17.0,54.23,5.4e-05
2019-06-14 17:00:00,14/06/2019,18.0,59.27,5.9e-05
2019-06-14 18:00:00,14/06/2019,19.0,58.28,5.8e-05
2019-06-14 19:00:00,14/06/2019,20.0,72.01,7.2e-05
2019-06-14 20:00:00,14/06/2019,21.0,72.19,7.2e-05
2019-06-14 21:00:00,14/06/2019,22.0,72.01,7.2e-05
2019-06-14 22:00:00,14/06/2019,23.0,63.84,6.4e-05
2019-06-14 23:00:00,14/06/2019,24.0,50.74,5.1e-05
2019-06-15 00:00:00,15/06/2019,1.0,72.01,7.2e-05
2019-06-15 01:00:00,15/06/2019,2.0,72.01,7.2e-05
2019-06-15 02:00:00,15/06/2019,3.0,62.23,6.2e-05
2019-06-15 03:00:00,15/06/2019,4.0,56.27,5.6e-05
2019-06-15 04:00:00,15/06/2019,5.0,56.27,5.6e-05
2019-06-15 05:00:00,15/06/2019,6.0,67.94,6.8e-05
2019-06-15 06:00:00,15/06/2019,7.0,55.66,5.6e-05
