datetime,Data,Ora,€/MWh,SUD [Eur/Wh]
2019-03-02 09:00:00,02/03/2019,10,54.0,5.4e-05
2019-03-02 10:00:00,02/03/2019,11,47.9,4.79e-05
2019-03-02 11:00:00,02/03/2019,12,45.84,4.584e-05
2019-03-02 12:00:00,02/03/2019,13,43.9,4.3899999999999996e-05
2019-03-02 13:00:00,02/03/2019,14,40.21,4.021e-05
2019-03-02 14:00:00,02/03/2019,15,39.48,3.9479999999999995e-05
2019-03-02 15:00:00,02/03/2019,16,39.64,3.964e-05
2019-03-02 16:00:00,02/03/2019,17,45.0,4.5e-05
2019-03-02 17:00:00,02/03/2019,18,53.99,5.399e-05
2019-03-02 18:00:00,02/03/2019,19,67.0,6.7e-05
2019-03-02 19:00:00,02/03/2019,20,70.0,7e-05
2019-03-02 20:00:00,02/03/2019,21,65.0,6.5e-05
2019-03-02 21:00:00,02/03/2019,22,58.41,5.841e-05
2019-03-02 22:00:00,02/03/2019,23,53.99,5.399e-05
2019-03-02 23:00:00,02/03/2019,24,50.07,5.007e-05
2019-03-03 00:00:00,03/03/2019,1,57.09,5.7090000000000004e-05
2019-03-03 01:00:00,03/03/2019,2,49.8,4.98e-05
2019-03-03 02:00:00,03/03/2019,3,46.56,4.656e-05
2019-03-03 03:00:00,03/03/2019,4,45.15,4.515e-05
2019-03-03 04:00:00,03/03/2019,5,45.15,4.515e-05
2019-03-03 05:00:00,03/03/2019,6,47.63,4.763e-05
2019-03-03 06:00:00,03/03/2019,7,52.78,5.278e-05
2019-03-03 07:00:00,03/03/2019,8,51.63,5.1630000000000005e-05
2019-03-03 08:00:00,03/03/2019,9,49.2,4.92e-05
2019-03-03 09:00:00,03/03/2019,10,51.56,5.156e-05
2019-03-03 10:00:00,03/03/2019,11,52.05,5.205e-05
2019-03-03 11:00:00,03/03/2019,12,48.08,4.808e-05
2019-03-03 12:00:00,03/03/2019,13,47.18,4.718e-05
2019-03-03 13:00:00,03/03/2019,14,45.44,4.544e-05
2019-03-03 14:00:00,03/03/2019,15,46.26,4.626e-05
2019-03-03 15:00:00,03/03/2019,16,52.14,5.214e-05
2019-03-03 16:00:00,03/03/2019,17,56.6,5.66e-05
2019-03-03 17:00:00,03/03/2019,18,59.04,5.904e-05
2019-03-03 18:00:00,03/03/2019,19,67.0,6.7e-05
2019-03-03 19:00:00,03/03/2019,20,67.0,6.7e-05
2019-03-03 20:00:00,03/03/2019,21,66.0,6.6e-05
2019-03-03 21:00:00,03/03/2019,22,62.84,6.284e-05
2019-03-03 22:00:00,03/03/2019,23,57.19,5.719e-05
2019-03-03 23:00:00,03/03/2019,24,50.0,5e-05
2019-03-04 00:00:00,04/03/2019,1,44.97,4.497e-05
2019-03-04 01:00:00,04/03/2019,2,42.95,4.295e-05
2019-03-04 02:00:00,04/03/2019,3,40.0,4e-05
2019-03-04 03:00:00,04/03/2019,4,39.0,3.9e-05
2019-03-04 04:00:00,04/03/2019,5,36.32,3.632e-05
2019-03-04 05:00:00,04/03/2019,6,42.83,4.283e-05
2019-03-04 06:00:00,04/03/2019,7,51.56,5.156e-05
2019-03-04 07:00:00,04/03/2019,8,54.0,5.4e-05
2019-03-04 08:00:00,04/03/2019,9,57.43,5.743e-05
2019-03-04 09:00:00,04/03/2019,10,57.43,5.743e-05
2019-03-04 10:00:00,04/03/2019,11,54.27,5.427e-05
2019-03-04 11:00:00,04/03/2019,12,52.46,5.246e-05
2019-03-04 12:00:00,04/03/2019,13,47.44,4.744e-05
2019-03-04 13:00:00,04/03/2019,14,47.78,4.778e-05
2019-03-04 14:00:00,04/03/2019,15,50.06,5.0060000000000005e-05
2019-03-04 15:00:00,04/03/2019,16,53.17,5.317e-05
2019-03-04 16:00:00,04/03/2019,17,57.2,5.72e-05
2019-03-04 17:00:00,04/03/2019,18,57.43,5.743e-05
2019-03-04 18:00:00,04/03/2019,19,63.98,6.398e-05
2019-03-04 19:00:00,04/03/2019,20,63.98,6.398e-05
2019-03-04 20:00:00,04/03/2019,21,57.11,5.711e-05
2019-03-04 21:00:00,04/03/2019,22,54.27,5.427e-05
2019-03-04 22:00:00,04/03/2019,23,51.15,5.1149999999999996e-05
2019-03-04 23:00:00,04/03/2019,24,47.44,4.744e-05
2019-03-05 00:00:00,05/03/2019,1,47.0,4.7e-05
2019-03-05 01:00:00,05/03/2019,2,42.96,4.296e-05
2019-03-05 02:00:00,05/03/2019,3,40.57,4.057e-05
2019-03-05 03:00:00,05/03/2019,4,41.58,4.158e-05
2019-03-05 04:00:00,05/03/2019,5,45.9,4.59e-05
2019-03-05 05:00:00,05/03/2019,6,47.63,4.763e-05
2019-03-05 06:00:00,05/03/2019,7,61.12,6.112e-05
2019-03-05 07:00:00,05/03/2019,8,63.32,6.332e-05
2019-03-05 08:00:00,05/03/2019,9,72.0,7.2e-05
2019-03-05 09:00:00,05/03/2019,10,72.17,7.217e-05
2019-03-05 10:00:00,05/03/2019,11,67.0,6.7e-05
2019-03-05 11:00:00,05/03/2019,12,63.84,6.384e-05
2019-03-05 12:00:00,05/03/2019,13,53.11,5.311e-05
2019-03-05 13:00:00,05/03/2019,14,52.54,5.254e-05
2019-03-05 14:00:00,05/03/2019,15,57.43,5.743e-05
2019-03-05 15:00:00,05/03/2019,16,63.41,6.340999999999999e-05
2019-03-05 16:00:00,05/03/2019,17,70.0,7e-05
2019-03-05 17:00:00,05/03/2019,18,72.15,7.215e-05
2019-03-05 18:00:00,05/03/2019,19,92.15,9.215e-05
2019-03-05 19:00:00,05/03/2019,20,94.8,9.48e-05
2019-03-05 20:00:00,05/03/2019,21,76.1,7.609999999999999e-05
2019-03-05 21:00:00,05/03/2019,22,67.0,6.7e-05
2019-03-05 22:00:00,05/03/2019,23,57.43,5.743e-05
2019-03-05 23:00:00,05/03/2019,24,53.11,5.311e-05
2019-03-06 00:00:00,06/03/2019,1,53.88,5.3880000000000006e-05
2019-03-06 01:00:00,06/03/2019,2,53.2,5.3200000000000006e-05
2019-03-06 02:00:00,06/03/2019,3,52.86,5.286e-05
2019-03-06 03:00:00,06/03/2019,4,51.91,5.1909999999999996e-05
2019-03-06 04:00:00,06/03/2019,5,51.91,5.1909999999999996e-05
2019-03-06 05:00:00,06/03/2019,6,53.88,5.3880000000000006e-05
2019-03-06 06:00:00,06/03/2019,7,63.5,6.35e-05
2019-03-06 07:00:00,06/03/2019,8,63.5,6.35e-05
2019-03-06 08:00:00,06/03/2019,9,70.0,7e-05
2019-03-06 09:00:00,06/03/2019,10,66.95,6.695e-05
2019-03-06 10:00:00,06/03/2019,11,57.43,5.743e-05
2019-03-06 11:00:00,06/03/2019,12,55.0,5.5e-05
2019-03-06 12:00:00,06/03/2019,13,50.0,5e-05
2019-03-06 13:00:00,06/03/2019,14,50.0,5e-05
2019-03-06 14:00:00,06/03/2019,15,55.0,5.5e-05
2019-03-06 15:00:00,06/03/2019,16,57.43,5.743e-05
2019-03-06 16:00:00,06/03/2019,17,67.0,6.7e-05
2019-03-06 17:00:00,06/03/2019,18,70.54,7.054000000000001e-05
2019-03-06 18:00:00,06/03/2019,19,72.19,7.219e-05
2019-03-06 19:00:00,06/03/2019,20,72.7,7.27e-05
2019-03-06 20:00:00,06/03/2019,21,68.0,6.8e-05
2019-03-06 21:00:00,06/03/2019,22,58.58,5.858e-05
2019-03-06 22:00:00,06/03/2019,23,56.1,5.61e-05
2019-03-06 23:00:00,06/03/2019,24,50.15,5.015e-05
2019-03-07 00:00:00,07/03/2019,1,48.77,4.877e-05
2019-03-07 01:00:00,07/03/2019,2,45.6,4.5600000000000004e-05
2019-03-07 02:00:00,07/03/2019,3,44.5,4.45e-05
2019-03-07 03:00:00,07/03/2019,4,42.24,4.224e-05
2019-03-07 04:00:00,07/03/2019,5,42.26,4.226e-05
2019-03-07 05:00:00,07/03/2019,6,46.1,4.61e-05
2019-03-07 06:00:00,07/03/2019,7,55.56,5.556e-05
2019-03-07 07:00:00,07/03/2019,8,57.43,5.743e-05
2019-03-07 08:00:00,07/03/2019,9,68.03,6.803e-05
2019-03-07 09:00:00,07/03/2019,10,60.0,6e-05
2019-03-07 10:00:00,07/03/2019,11,56.0,5.6e-05
2019-03-07 11:00:00,07/03/2019,12,47.99,4.799e-05
2019-03-07 12:00:00,07/03/2019,13,44.99,4.499e-05
2019-03-07 13:00:00,07/03/2019,14,27.87,2.7870000000000003e-05
2019-03-07 14:00:00,07/03/2019,15,44.99,4.499e-05
2019-03-07 15:00:00,07/03/2019,16,52.0,5.2e-05
2019-03-07 16:00:00,07/03/2019,17,60.0,6e-05
2019-03-07 17:00:00,07/03/2019,18,66.45,6.645e-05
2019-03-07 18:00:00,07/03/2019,19,68.03,6.803e-05
2019-03-07 19:00:00,07/03/2019,20,67.0,6.7e-05
2019-03-07 20:00:00,07/03/2019,21,57.49,5.749e-05
2019-03-07 21:00:00,07/03/2019,22,55.56,5.556e-05
2019-03-07 22:00:00,07/03/2019,23,50.83,5.083e-05
2019-03-07 23:00:00,07/03/2019,24,47.0,4.7e-05
2019-03-08 00:00:00,08/03/2019,1,47.3,4.73e-05
2019-03-08 01:00:00,08/03/2019,2,45.74,4.574e-05
2019-03-08 02:00:00,08/03/2019,3,44.0,4.4e-05
2019-03-08 03:00:00,08/03/2019,4,44.0,4.4e-05
2019-03-08 04:00:00,08/03/2019,5,45.97,4.597e-05
2019-03-08 05:00:00,08/03/2019,6,51.99,5.199e-05
2019-03-08 06:00:00,08/03/2019,7,62.91,6.290999999999999e-05
2019-03-08 07:00:00,08/03/2019,8,64.22,6.422e-05
2019-03-08 08:00:00,08/03/2019,9,71.22,7.122e-05
2019-03-08 09:00:00,08/03/2019,10,65.28,6.528e-05
2019-03-08 10:00:00,08/03/2019,11,55.95,5.5950000000000005e-05
2019-03-08 11:00:00,08/03/2019,12,53.47,5.347e-05
2019-03-08 12:00:00,08/03/2019,13,48.04,4.804e-05
2019-03-08 13:00:00,08/03/2019,14,47.96,4.796e-05
2019-03-08 14:00:00,08/03/2019,15,53.0,5.3e-05
2019-03-08 15:00:00,08/03/2019,16,57.43,5.743e-05
2019-03-08 16:00:00,08/03/2019,17,63.15,6.315e-05
2019-03-08 17:00:00,08/03/2019,18,71.22,7.122e-05
2019-03-08 18:00:00,08/03/2019,19,72.7,7.27e-05
2019-03-08 19:00:00,08/03/2019,20,75.0,7.5e-05
2019-03-08 20:00:00,08/03/2019,21,72.19,7.219e-05
2019-03-08 21:00:00,08/03/2019,22,64.9,6.49e-05
2019-03-08 22:00:00,08/03/2019,23,56.78,5.678e-05
2019-03-08 23:00:00,08/03/2019,24,53.47,5.347e-05
2019-03-09 00:00:00,09/03/2019,1,57.94,5.794e-05
2019-03-09 01:00:00,09/03/2019,2,58.43,5.843e-05
2019-03-09 02:00:00,09/03/2019,3,52.66,5.2659999999999994e-05
2019-03-09 03:00:00,09/03/2019,4,51.82,5.182e-05
2019-03-09 04:00:00,09/03/2019,5,49.65,4.965e-05
2019-03-09 05:00:00,09/03/2019,6,52.66,5.2659999999999994e-05
2019-03-09 06:00:00,09/03/2019,7,59.26,5.926e-05
2019-03-09 07:00:00,09/03/2019,8,59.97,5.997e-05
2019-03-09 08:00:00,09/03/2019,9,59.97,5.997e-05
2019-03-09 09:00:00,09/03/2019,10,57.61,5.761e-05
2019-03-09 10:00:00,09/03/2019,11,53.23,5.323e-05
2019-03-09 11:00:00,09/03/2019,12,47.37,4.7369999999999995e-05
2019-03-09 12:00:00,09/03/2019,13,44.12,4.412e-05
2019-03-09 13:00:00,09/03/2019,14,39.98,3.998e-05
2019-03-09 14:00:00,09/03/2019,15,39.35,3.935e-05
2019-03-09 15:00:00,09/03/2019,16,44.11,4.4109999999999996e-05
2019-03-09 16:00:00,09/03/2019,17,47.08,4.7079999999999996e-05
2019-03-09 17:00:00,09/03/2019,18,53.01,5.3009999999999996e-05
2019-03-09 18:00:00,09/03/2019,19,62.65,6.265e-05
2019-03-09 19:00:00,09/03/2019,20,70.0,7e-05
2019-03-09 20:00:00,09/03/2019,21,69.21,6.921e-05
2019-03-09 21:00:00,09/03/2019,22,57.43,5.743e-05
2019-03-09 22:00:00,09/03/2019,23,52.56,5.2560000000000005e-05
2019-03-09 23:00:00,09/03/2019,24,49.48,4.9479999999999994e-05
2019-03-10 00:00:00,10/03/2019,1,44.39,4.439e-05
2019-03-10 01:00:00,10/03/2019,2,39.79,3.979e-05
2019-03-10 02:00:00,10/03/2019,3,34.02,3.402e-05
2019-03-10 03:00:00,10/03/2019,4,33.02,3.3020000000000006e-05
2019-03-10 04:00:00,10/03/2019,5,33.02,3.3020000000000006e-05
2019-03-10 05:00:00,10/03/2019,6,33.98,3.3979999999999997e-05
2019-03-10 06:00:00,10/03/2019,7,42.52,4.2520000000000006e-05
2019-03-10 07:00:00,10/03/2019,8,39.02,3.902e-05
2019-03-10 08:00:00,10/03/2019,9,45.96,4.596e-05
2019-03-10 09:00:00,10/03/2019,10,49.8,4.98e-05
2019-03-10 10:00:00,10/03/2019,11,53.23,5.323e-05
2019-03-10 11:00:00,10/03/2019,12,53.15,5.315e-05
2019-03-10 12:00:00,10/03/2019,13,37.87,3.7869999999999995e-05
2019-03-10 13:00:00,10/03/2019,14,10.0,1e-05
2019-03-10 14:00:00,10/03/2019,15,10.0,1e-05
2019-03-10 15:00:00,10/03/2019,16,21.93,2.193e-05
2019-03-10 16:00:00,10/03/2019,17,33.02,3.3020000000000006e-05
2019-03-10 17:00:00,10/03/2019,18,51.53,5.153e-05
2019-03-10 18:00:00,10/03/2019,19,58.61,5.8609999999999996e-05
2019-03-10 19:00:00,10/03/2019,20,58.62,5.862e-05
2019-03-10 20:00:00,10/03/2019,21,57.0,5.7e-05
2019-03-10 21:00:00,10/03/2019,22,53.38,5.338e-05
2019-03-10 22:00:00,10/03/2019,23,48.15,4.815e-05
2019-03-10 23:00:00,10/03/2019,24,42.32,4.232e-05
2019-03-11 00:00:00,11/03/2019,1,35.04,3.5039999999999997e-05
2019-03-11 01:00:00,11/03/2019,2,30.1,3.01e-05
2019-03-11 02:00:00,11/03/2019,3,25.0,2.5e-05
2019-03-11 03:00:00,11/03/2019,4,23.2,2.3199999999999998e-05
2019-03-11 04:00:00,11/03/2019,5,24.02,2.402e-05
2019-03-11 05:00:00,11/03/2019,6,35.04,3.5039999999999997e-05
2019-03-11 06:00:00,11/03/2019,7,47.64,4.764e-05
2019-03-11 07:00:00,11/03/2019,8,56.0,5.6e-05
2019-03-11 08:00:00,11/03/2019,9,57.53,5.753e-05
2019-03-11 09:00:00,11/03/2019,10,56.19,5.6189999999999996e-05
2019-03-11 10:00:00,11/03/2019,11,49.89,4.989e-05
2019-03-11 11:00:00,11/03/2019,12,42.99,4.299e-05
2019-03-11 12:00:00,11/03/2019,13,40.0,4e-05
2019-03-11 13:00:00,11/03/2019,14,35.07,3.507e-05
2019-03-11 14:00:00,11/03/2019,15,35.09,3.5090000000000005e-05
2019-03-11 15:00:00,11/03/2019,16,43.51,4.3509999999999995e-05
2019-03-11 16:00:00,11/03/2019,17,51.38,5.138e-05
2019-03-11 17:00:00,11/03/2019,18,57.04,5.7039999999999996e-05
2019-03-11 18:00:00,11/03/2019,19,61.61,6.161e-05
2019-03-11 19:00:00,11/03/2019,20,61.77,6.177e-05
2019-03-11 20:00:00,11/03/2019,21,57.36,5.736e-05
2019-03-11 21:00:00,11/03/2019,22,56.3,5.63e-05
2019-03-11 22:00:00,11/03/2019,23,48.37,4.837e-05
2019-03-11 23:00:00,11/03/2019,24,35.07,3.507e-05
2019-03-12 00:00:00,12/03/2019,1,10.0,1e-05
2019-03-12 01:00:00,12/03/2019,2,10.0,1e-05
2019-03-12 02:00:00,12/03/2019,3,1.5,1.5e-06
2019-03-12 03:00:00,12/03/2019,4,0.1,1.0000000000000001e-07
2019-03-12 04:00:00,12/03/2019,5,1.0,1e-06
2019-03-12 05:00:00,12/03/2019,6,3.0,3e-06
2019-03-12 06:00:00,12/03/2019,7,20.0,2e-05
2019-03-12 07:00:00,12/03/2019,8,58.36,5.836e-05
2019-03-12 08:00:00,12/03/2019,9,69.53,6.953000000000001e-05
2019-03-12 09:00:00,12/03/2019,10,67.0,6.7e-05
2019-03-12 10:00:00,12/03/2019,11,59.58,5.9579999999999995e-05
2019-03-12 11:00:00,12/03/2019,12,59.0,5.9e-05
2019-03-12 12:00:00,12/03/2019,13,48.39,4.839e-05
2019-03-12 13:00:00,12/03/2019,14,48.41,4.841e-05
2019-03-12 14:00:00,12/03/2019,15,57.13,5.7130000000000004e-05
2019-03-12 15:00:00,12/03/2019,16,59.0,5.9e-05
2019-03-12 16:00:00,12/03/2019,17,63.21,6.321e-05
2019-03-12 17:00:00,12/03/2019,18,66.23,6.623000000000001e-05
2019-03-12 18:00:00,12/03/2019,19,73.61,7.361e-05
2019-03-12 19:00:00,12/03/2019,20,80.0,8e-05
2019-03-12 20:00:00,12/03/2019,21,68.0,6.8e-05
2019-03-12 21:00:00,12/03/2019,22,67.0,6.7e-05
2019-03-12 22:00:00,12/03/2019,23,60.69,6.0689999999999997e-05
2019-03-12 23:00:00,12/03/2019,24,57.14,5.714e-05
2019-03-13 00:00:00,13/03/2019,1,52.44,5.244e-05
2019-03-13 01:00:00,13/03/2019,2,51.78,5.178e-05
2019-03-13 02:00:00,13/03/2019,3,49.35,4.935e-05
2019-03-13 03:00:00,13/03/2019,4,48.25,4.825e-05
2019-03-13 04:00:00,13/03/2019,5,50.91,5.091e-05
2019-03-13 05:00:00,13/03/2019,6,58.43,5.843e-05
2019-03-13 06:00:00,13/03/2019,7,65.0,6.5e-05
2019-03-13 07:00:00,13/03/2019,8,68.1,6.809999999999999e-05
2019-03-13 08:00:00,13/03/2019,9,72.61,7.261e-05
2019-03-13 09:00:00,13/03/2019,10,71.29,7.129e-05
2019-03-13 10:00:00,13/03/2019,11,65.67,6.567e-05
2019-03-13 11:00:00,13/03/2019,12,58.66,5.866e-05
2019-03-13 12:00:00,13/03/2019,13,52.79,5.279e-05
2019-03-13 13:00:00,13/03/2019,14,52.79,5.279e-05
2019-03-13 14:00:00,13/03/2019,15,57.43,5.743e-05
2019-03-13 15:00:00,13/03/2019,16,58.66,5.866e-05
2019-03-13 16:00:00,13/03/2019,17,58.66,5.866e-05
2019-03-13 17:00:00,13/03/2019,18,70.0,7e-05
2019-03-13 18:00:00,13/03/2019,19,72.61,7.261e-05
2019-03-13 19:00:00,13/03/2019,20,76.0,7.6e-05
2019-03-13 20:00:00,13/03/2019,21,66.57,6.657e-05
2019-03-13 21:00:00,13/03/2019,22,58.66,5.866e-05
2019-03-13 22:00:00,13/03/2019,23,53.65,5.3649999999999996e-05
2019-03-13 23:00:00,13/03/2019,24,48.53,4.853e-05
2019-03-14 00:00:00,14/03/2019,1,51.91,5.1909999999999996e-05
2019-03-14 01:00:00,14/03/2019,2,50.58,5.058e-05
2019-03-14 02:00:00,14/03/2019,3,49.01,4.901e-05
2019-03-14 03:00:00,14/03/2019,4,48.99,4.8990000000000004e-05
2019-03-14 04:00:00,14/03/2019,5,50.26,5.0259999999999997e-05
2019-03-14 05:00:00,14/03/2019,6,52.09,5.2090000000000004e-05
2019-03-14 06:00:00,14/03/2019,7,61.15,6.115e-05
2019-03-14 07:00:00,14/03/2019,8,65.02,6.502e-05
2019-03-14 08:00:00,14/03/2019,9,70.15,7.015000000000001e-05
2019-03-14 09:00:00,14/03/2019,10,64.76,6.476000000000001e-05
2019-03-14 10:00:00,14/03/2019,11,58.43,5.843e-05
2019-03-14 11:00:00,14/03/2019,12,53.0,5.3e-05
2019-03-14 12:00:00,14/03/2019,13,46.75,4.675e-05
2019-03-14 13:00:00,14/03/2019,14,45.99,4.5990000000000005e-05
2019-03-14 14:00:00,14/03/2019,15,50.0,5e-05
2019-03-14 15:00:00,14/03/2019,16,58.43,5.843e-05
2019-03-14 16:00:00,14/03/2019,17,59.66,5.9659999999999995e-05
2019-03-14 17:00:00,14/03/2019,18,67.5,6.75e-05
2019-03-14 18:00:00,14/03/2019,19,75.0,7.5e-05
2019-03-14 19:00:00,14/03/2019,20,81.0,8.1e-05
2019-03-14 20:00:00,14/03/2019,21,72.6,7.259999999999999e-05
2019-03-14 21:00:00,14/03/2019,22,68.82,6.882e-05
2019-03-14 22:00:00,14/03/2019,23,59.66,5.9659999999999995e-05
2019-03-14 23:00:00,14/03/2019,24,52.36,5.236e-05
2019-03-15 00:00:00,15/03/2019,1,52.18,5.218e-05
2019-03-15 01:00:00,15/03/2019,2,50.55,5.0549999999999995e-05
2019-03-15 02:00:00,15/03/2019,3,46.32,4.632e-05
2019-03-15 03:00:00,15/03/2019,4,45.87,4.587e-05
2019-03-15 04:00:00,15/03/2019,5,46.36,4.6359999999999997e-05
2019-03-15 05:00:00,15/03/2019,6,52.03,5.203e-05
2019-03-15 06:00:00,15/03/2019,7,60.66,6.066e-05
2019-03-15 07:00:00,15/03/2019,8,65.0,6.5e-05
2019-03-15 08:00:00,15/03/2019,9,71.09,7.109e-05
2019-03-15 09:00:00,15/03/2019,10,62.26,6.226e-05
2019-03-15 10:00:00,15/03/2019,11,56.1,5.61e-05
2019-03-15 11:00:00,15/03/2019,12,52.3,5.23e-05
2019-03-15 12:00:00,15/03/2019,13,47.83,4.783e-05
2019-03-15 13:00:00,15/03/2019,14,47.79,4.779e-05
2019-03-15 14:00:00,15/03/2019,15,52.18,5.218e-05
2019-03-15 15:00:00,15/03/2019,16,57.12,5.7119999999999995e-05
2019-03-15 16:00:00,15/03/2019,17,63.69,6.369e-05
2019-03-15 17:00:00,15/03/2019,18,72.6,7.259999999999999e-05
2019-03-15 18:00:00,15/03/2019,19,73.12,7.312e-05
2019-03-15 19:00:00,15/03/2019,20,75.78,7.578e-05
2019-03-15 20:00:00,15/03/2019,21,72.6,7.259999999999999e-05
2019-03-15 21:00:00,15/03/2019,22,64.9,6.49e-05
2019-03-15 22:00:00,15/03/2019,23,56.1,5.61e-05
2019-03-15 23:00:00,15/03/2019,24,50.0,5e-05
2019-03-16 00:00:00,16/03/2019,1,51.56,5.156e-05
2019-03-16 01:00:00,16/03/2019,2,49.09,4.9090000000000006e-05
2019-03-16 02:00:00,16/03/2019,3,46.14,4.614e-05
2019-03-16 03:00:00,16/03/2019,4,43.1,4.3100000000000004e-05
2019-03-16 04:00:00,16/03/2019,5,42.03,4.203e-05
2019-03-16 05:00:00,16/03/2019,6,46.43,4.643e-05
2019-03-16 06:00:00,16/03/2019,7,50.09,5.009e-05
2019-03-16 07:00:00,16/03/2019,8,51.44,5.1439999999999995e-05
2019-03-16 08:00:00,16/03/2019,9,51.29,5.129e-05
2019-03-16 09:00:00,16/03/2019,10,49.5,4.95e-05
2019-03-16 10:00:00,16/03/2019,11,43.69,4.369e-05
2019-03-16 11:00:00,16/03/2019,12,41.02,4.1020000000000004e-05
2019-03-16 12:00:00,16/03/2019,13,32.56,3.256e-05
2019-03-16 13:00:00,16/03/2019,14,26.37,2.637e-05
2019-03-16 14:00:00,16/03/2019,15,25.0,2.5e-05
2019-03-16 15:00:00,16/03/2019,16,35.72,3.572e-05
2019-03-16 16:00:00,16/03/2019,17,42.22,4.222e-05
2019-03-16 17:00:00,16/03/2019,18,50.0,5e-05
2019-03-16 18:00:00,16/03/2019,19,58.66,5.866e-05
2019-03-16 19:00:00,16/03/2019,20,72.6,7.259999999999999e-05
2019-03-16 20:00:00,16/03/2019,21,70.0,7e-05
2019-03-16 21:00:00,16/03/2019,22,58.66,5.866e-05
2019-03-16 22:00:00,16/03/2019,23,50.0,5e-05
2019-03-16 23:00:00,16/03/2019,24,45.47,4.547e-05
2019-03-17 00:00:00,17/03/2019,1,58.43,5.843e-05
2019-03-17 01:00:00,17/03/2019,2,55.54,5.554e-05
2019-03-17 02:00:00,17/03/2019,3,52.0,5.2e-05
2019-03-17 03:00:00,17/03/2019,4,51.29,5.129e-05
2019-03-17 04:00:00,17/03/2019,5,51.29,5.129e-05
2019-03-17 05:00:00,17/03/2019,6,58.43,5.843e-05
2019-03-17 06:00:00,17/03/2019,7,54.69,5.469e-05
2019-03-17 07:00:00,17/03/2019,8,50.64,5.064e-05
2019-03-17 08:00:00,17/03/2019,9,51.29,5.129e-05
2019-03-17 09:00:00,17/03/2019,10,54.46,5.4460000000000004e-05
2019-03-17 10:00:00,17/03/2019,11,58.98,5.8979999999999994e-05
2019-03-17 11:00:00,17/03/2019,12,57.43,5.743e-05
2019-03-17 12:00:00,17/03/2019,13,56.0,5.6e-05
2019-03-17 13:00:00,17/03/2019,14,50.64,5.064e-05
2019-03-17 14:00:00,17/03/2019,15,51.29,5.129e-05
2019-03-17 15:00:00,17/03/2019,16,57.34,5.734e-05
2019-03-17 16:00:00,17/03/2019,17,58.98,5.8979999999999994e-05
2019-03-17 17:00:00,17/03/2019,18,59.66,5.9659999999999995e-05
2019-03-17 18:00:00,17/03/2019,19,70.0,7e-05
2019-03-17 19:00:00,17/03/2019,20,63.4,6.34e-05
2019-03-17 20:00:00,17/03/2019,21,62.17,6.217e-05
2019-03-17 21:00:00,17/03/2019,22,58.66,5.866e-05
2019-03-17 22:00:00,17/03/2019,23,52.55,5.255e-05
2019-03-17 23:00:00,17/03/2019,24,44.65,4.465e-05
2019-03-18 00:00:00,18/03/2019,1,43.9,4.3899999999999996e-05
2019-03-18 01:00:00,18/03/2019,2,39.72,3.972e-05
2019-03-18 02:00:00,18/03/2019,3,36.24,3.624e-05
2019-03-18 03:00:00,18/03/2019,4,35.0,3.5e-05
2019-03-18 04:00:00,18/03/2019,5,38.0,3.8e-05
2019-03-18 05:00:00,18/03/2019,6,44.01,4.401e-05
2019-03-18 06:00:00,18/03/2019,7,57.89,5.789e-05
2019-03-18 07:00:00,18/03/2019,8,57.89,5.789e-05
2019-03-18 08:00:00,18/03/2019,9,59.69,5.969e-05
2019-03-18 09:00:00,18/03/2019,10,59.12,5.9119999999999996e-05
2019-03-18 10:00:00,18/03/2019,11,58.55,5.855e-05
2019-03-18 11:00:00,18/03/2019,12,55.99,5.5990000000000004e-05
2019-03-18 12:00:00,18/03/2019,13,50.71,5.071e-05
2019-03-18 13:00:00,18/03/2019,14,50.9,5.09e-05
2019-03-18 14:00:00,18/03/2019,15,53.49,5.3490000000000005e-05
2019-03-18 15:00:00,18/03/2019,16,57.89,5.789e-05
2019-03-18 16:00:00,18/03/2019,17,58.12,5.812e-05
2019-03-18 17:00:00,18/03/2019,18,63.0,6.3e-05
2019-03-18 18:00:00,18/03/2019,19,72.67,7.267000000000001e-05
2019-03-18 19:00:00,18/03/2019,20,75.01,7.501e-05
2019-03-18 20:00:00,18/03/2019,21,70.49,7.049e-05
2019-03-18 21:00:00,18/03/2019,22,59.69,5.969e-05
2019-03-18 22:00:00,18/03/2019,23,56.66,5.6659999999999996e-05
2019-03-18 23:00:00,18/03/2019,24,53.58,5.358e-05
2019-03-19 00:00:00,19/03/2019,1,57.89,5.789e-05
2019-03-19 01:00:00,19/03/2019,2,56.66,5.6659999999999996e-05
2019-03-19 02:00:00,19/03/2019,3,54.51,5.451e-05
2019-03-19 03:00:00,19/03/2019,4,54.51,5.451e-05
2019-03-19 04:00:00,19/03/2019,5,57.89,5.789e-05
2019-03-19 05:00:00,19/03/2019,6,59.05,5.905e-05
2019-03-19 06:00:00,19/03/2019,7,64.4,6.440000000000001e-05
2019-03-19 07:00:00,19/03/2019,8,65.0,6.5e-05
2019-03-19 08:00:00,19/03/2019,9,72.67,7.267000000000001e-05
2019-03-19 09:00:00,19/03/2019,10,70.0,7e-05
2019-03-19 10:00:00,19/03/2019,11,62.34,6.234e-05
2019-03-19 11:00:00,19/03/2019,12,59.12,5.9119999999999996e-05
2019-03-19 12:00:00,19/03/2019,13,52.5,5.25e-05
2019-03-19 13:00:00,19/03/2019,14,52.5,5.25e-05
