Time,Hourly Residential Production (€),Hourly Industrial Production (€),Hourly Commercial Production (€),Total Production (€),CER (€),TIP,E_shared,Total Production (Wh),Total Consumption (Wh),Net Cost Without Production (€),Net Cost With Production (€),Net Cost With CER (€)
2019-10-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20113.8,1.2269417999999999,1.2269417999999999,1.2269417999999999
2019-10-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,19046.71,0.78091511,0.78091511,0.78091511
2019-10-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,17520.940000000002,0.6657957200000001,0.6657957200000001,0.6657957200000001
2019-10-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15579.98,0.6543591599999999,0.6543591599999999,0.6543591599999999
2019-10-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14229.37,0.52648669,0.52648669,0.52648669
2019-10-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13933.16,0.50159376,0.50159376,0.50159376
2019-10-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13036.56,0.46931616,0.46931616,0.46931616
2019-10-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13027.5,0.46899,0.46899,0.46899
2019-10-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13318.42,0.47946312,0.47946312,0.47946312
2019-10-27 06:00:00,0.16108393680000002,0.0028643112,0.012804825600000002,0.17675307360000003,0.589176912,0.00012,4909.8076,4909.8076,14151.820000000002,0.5094655200000001,0.3327124464000001,-0.2564644655999999
2019-10-27 07:00:00,0.4150511532,0.0072643968000000005,0.0324793764,0.4547949264,1.5159830880000003,0.00012,12633.192400000002,12633.192400000002,14957.63,0.53847468,0.0836797535999999,-1.4323033344000002
2019-10-27 08:00:00,0.5947957367999999,0.0104254992,0.04677935760000001,0.6520005935999998,1.9318776,0.00012,16098.98,18111.127599999996,16098.98,0.57956328,-0.07243731359999989,-2.0043149136
2019-10-27 09:00:00,0.8513935849999998,0.016042775,0.07383796,0.9412743199999998,2.1164772000000003,0.00012,17637.31,26893.552,17637.31,0.61730585,-0.3239684699999999,-2.4404456700000003
2019-10-27 10:00:00,1.056433245,0.0208068,0.096927495,1.17416754,2.3331924000000006,0.00012,19443.270000000004,33547.64400000001,19443.270000000004,0.6805144500000001,-0.49365309000000007,-2.8268454900000006
2019-10-27 11:00:00,1.1141836055,0.022675736999999998,0.10674874349999999,1.243608086,2.4921492,0.00012,20767.91,35531.6596,20767.91,0.7268768499999999,-0.5167312359999999,-3.008880436
