full_id,osm_id,osm_type,Area
w487708426,487708426,way,"241,6"
w487708427,487708427,way,"361,39"
w487708428,487708428,way,"162,79"
w487708429,487708429,way,"101,72"
w487708430,487708430,way,"196,3"
w487710245,487710245,way,"364,9"
w487710246,487710246,way,"319,03"
w487710247,487710247,way,"154,68"
w487710248,487710248,way,"608,38"
w487710249,487710249,way,"317,93"
w487710251,487710251,way,"231,57"
w487713342,487713342,way,"262,65"
w487713344,487713344,way,"261,5"
w487713345,487713345,way,"338,48"
w487713347,487713347,way,"503,99"
w487713349,487713349,way,"204,38"
w487713351,487713351,way,"304,07"
w487713353,487713353,way,"201,5"
w487713355,487713355,way,"118,27"
w487713357,487713357,way,"192,58"
w487713358,487713358,way,"146,97"
w487713360,487713360,way,"279,27"
w487713362,487713362,way,"289,58"
w487713364,487713364,way,"332,85"
w487713366,487713366,way,"162,6"
w487713368,487713368,way,"206,84"
w487713371,487713371,way,"212,46"
w487713373,487713373,way,"180,19"
w487713375,487713375,way,"289,9"
w487713377,487713377,way,"409,56"
w487714405,487714405,way,"72,78"
w487714407,487714407,way,"47,06"
w487714409,487714409,way,"75,02"
w487716196,487716196,way,"79,75"
w487716836,487716836,way,"189,3"
w488116397,488116397,way,"164,8"
w488116398,488116398,way,"149,07"
w488116399,488116399,way,"125,4"
w488116400,488116400,way,"222,91"
w488116401,488116401,way,"594,26"
w488116402,488116402,way,"266,14"
w488116403,488116403,way,"456,01"
w488116404,488116404,way,"223,72"
w488116405,488116405,way,"140,1"
w488116406,488116406,way,"129,03"
w488116632,488116632,way,"93,11"
w488116633,488116633,way,"872,08"
w488116634,488116634,way,"284,2"
w488116635,488116635,way,"315,58"
w488116636,488116636,way,"179,72"
w488116637,488116637,way,"574,75"
w488118363,488118363,way,"494,77"
w488118366,488118366,way,"304,78"
w488118367,488118367,way,"126,43"
w488118368,488118368,way,"159,45"
w488118369,488118369,way,"200,72"
w488118370,488118370,way,"147,37"
w488118371,488118371,way,"121,36"
w488118372,488118372,way,"140,32"
w488118374,488118374,way,"197,19"
w488118377,488118377,way,"173,48"
w488118378,488118378,way,"316,62"
w488118379,488118379,way,"249,4"
w488118750,488118750,way,"300,94"
w488118752,488118752,way,"308,59"
w488118753,488118753,way,"302,19"
w488118754,488118754,way,"413,23"
w488118755,488118755,way,"416,59"
w488118756,488118756,way,"176,01"
w488118757,488118757,way,"101,14"
w488118758,488118758,way,"180,98"
w488118759,488118759,way,"164,44"
w488118760,488118760,way,"523,97"
w488118873,488118873,way,"204,04"
w488118874,488118874,way,"299,86"
w488118875,488118875,way,"240,24"
w488119520,488119520,way,"264,43"
w488119522,488119522,way,"257,44"
w488119524,488119524,way,"79,09"
w488119525,488119525,way,"149,45"
w488119527,488119527,way,"156,59"
w488119529,488119529,way,"118,62"
w488119530,488119530,way,"104,01"
w488119532,488119532,way,"162,07"
w488119534,488119534,way,"198,6"
w488119535,488119535,way,"262,43"
w488119817,488119817,way,"466,45"
w488119818,488119818,way,"237,03"
w488119819,488119819,way,"122,26"
w488119820,488119820,way,"374,98"
w488119821,488119821,way,"156,32"
w488119822,488119822,way,"100,28"
w488119823,488119823,way,"92,66"
w488119824,488119824,way,"149,98"
w488119825,488119825,way,"125,83"
w488119826,488119826,way,"65,15"
w488120348,488120348,way,"155,19"
w488120349,488120349,way,"130,58"
w488120350,488120350,way,"445,79"
w488120351,488120351,way,"119,47"
w488120352,488120352,way,"372,31"
w488120353,488120353,way,"366,18"
w488120785,488120785,way,"183,31"
w488120786,488120786,way,"151,77"
w488120787,488120787,way,"298,96"
w488120788,488120788,way,"194,61"
w488120789,488120789,way,"207,25"
w488120790,488120790,way,"325,46"
w488121954,488121954,way,"183,77"
w488121955,488121955,way,"48,92"
w488121956,488121956,way,195
w488121957,488121957,way,"121,52"
w488121958,488121958,way,"183,96"
w488121959,488121959,way,"214,13"
w488121960,488121960,way,"129,95"
w488121961,488121961,way,"171,28"
w488121962,488121962,way,"160,78"
w488121963,488121963,way,"164,99"
w488121964,488121964,way,"338,37"
w488121965,488121965,way,"383,89"
w488121966,488121966,way,"315,98"
w488122048,488122048,way,"139,67"
w488124896,488124896,way,"342,27"
w488124897,488124897,way,"116,84"
w488124898,488124898,way,"242,69"
w488124899,488124899,way,"217,22"
w488124900,488124900,way,"1472,15"
w488124901,488124901,way,146
w488124902,488124902,way,"1299,94"
w488346880,488346880,way,"189,5"
w488346887,488346887,way,"60,95"
w488348203,488348203,way,"124,63"
w488348204,488348204,way,"138,13"
w488348205,488348205,way,"87,85"
w488348206,488348206,way,"287,1"
w488348208,488348208,way,"166,78"
w488348209,488348209,way,"188,03"
w488348210,488348210,way,"162,64"
w488348211,488348211,way,"277,1"
w488348212,488348212,way,"200,39"
w488348213,488348213,way,"144,05"
w488348303,488348303,way,"257,99"
w488348305,488348305,way,"223,44"
w488348811,488348811,way,"214,61"
w488348813,488348813,way,"250,13"
w488348814,488348814,way,"326,98"
w488348815,488348815,way,"222,49"
w488349395,488349395,way,"255,26"
w488349396,488349396,way,"139,3"
w488349397,488349397,way,"196,95"
w488349400,488349400,way,"277,21"
w488349401,488349401,way,"132,49"
w488349402,488349402,way,"146,43"
w488349403,488349403,way,"169,37"
w488349404,488349404,way,"248,47"
w488349992,488349992,way,"270,05"
w488349993,488349993,way,"337,28"
w488349994,488349994,way,"288,48"
w488349995,488349995,way,"368,43"
w488349997,488349997,way,"436,59"
w488349998,488349998,way,"418,35"
w488352502,488352502,way,"141,59"
w489433556,489433556,way,"180,81"
w491015575,491015575,way,"1090,57"
w491015576,491015576,way,"374,69"
w491015577,491015577,way,"251,74"
w491015578,491015578,way,"247,63"
w491015579,491015579,way,"182,7"
w491015580,491015580,way,"141,65"
w491015581,491015581,way,"53,72"
w491015582,491015582,way,"163,72"
w491015583,491015583,way,"157,49"
w491015584,491015584,way,"214,9"
w491015585,491015585,way,"252,66"
w491015648,491015648,way,"236,74"
w491015649,491015649,way,"174,41"
w491015650,491015650,way,"244,16"
w491015651,491015651,way,"214,99"
w491015905,491015905,way,"204,84"
w491015907,491015907,way,"300,23"
w491015912,491015912,way,"178,24"
w491015914,491015914,way,"182,68"
w491015916,491015916,way,"258,84"
w491015920,491015920,way,"185,55"
w491015922,491015922,way,"170,74"
w491015926,491015926,way,"180,07"
w491015928,491015928,way,"245,95"
w491016179,491016179,way,"475,54"
w491016180,491016180,way,"280,03"
w491016181,491016181,way,"213,01"
w491016182,491016182,way,"623,47"
w491016183,491016183,way,"1321,28"
w491016185,491016185,way,"442,54"
w492144322,492144322,way,"301,45"
w492144324,492144324,way,"256,4"
w492144325,492144325,way,"120,95"
w492144327,492144327,way,"82,84"
w492144328,492144328,way,"181,1"
w492144330,492144330,way,"215,67"
w492144331,492144331,way,"188,41"
w492144332,492144332,way,"185,78"
w492144334,492144334,way,"211,42"
w492144335,492144335,way,"138,62"
w492144773,492144773,way,"243,34"
w492144774,492144774,way,"198,13"
w492144775,492144775,way,"185,72"
w492146256,492146256,way,"314,14"
w492146259,492146259,way,"311,88"
w492146261,492146261,way,"303,48"
w492146263,492146263,way,"1026,33"
w492146266,492146266,way,"236,09"
w492146270,492146270,way,"263,43"
w492146272,492146272,way,"102,72"
w492146275,492146275,way,"164,64"
w492146277,492146277,way,"313,2"
w492146279,492146279,way,"382,88"
w492146281,492146281,way,"104,93"
w492146287,492146287,way,"329,99"
w492149241,492149241,way,"316,78"
w492149242,492149242,way,"335,68"
w492149243,492149243,way,"141,21"
w492149245,492149245,way,"252,66"
w492149246,492149246,way,"409,65"
w492149247,492149247,way,"405,97"
w492149248,492149248,way,"297,39"
w492149252,492149252,way,"120,29"
w492153300,492153300,way,"1712,04"
w492153301,492153301,way,"347,24"
w492153302,492153302,way,"209,11"
w492153303,492153303,way,"307,14"
w492153304,492153304,way,"597,24"
w494511980,494511980,way,"212,65"
w494511983,494511983,way,"241,35"
w494511984,494511984,way,"233,89"
w494511986,494511986,way,"177,44"
w494511987,494511987,way,"471,91"
w494511988,494511988,way,"572,52"
w494511989,494511989,way,"449,76"
w494511990,494511990,way,"132,87"
w494512155,494512155,way,"151,7"
w494512156,494512156,way,"163,23"
w494512157,494512157,way,"392,52"
w494512158,494512158,way,"457,96"
w494512159,494512159,way,"206,21"
w494512160,494512160,way,"40,87"
w494512161,494512161,way,"185,45"
w494512162,494512162,way,"135,74"
w494512163,494512163,way,"205,47"
w494512373,494512373,way,"397,6"
w494512374,494512374,way,"266,16"
w494512375,494512375,way,"443,98"
w494512376,494512376,way,"172,14"
w494512377,494512377,way,"155,24"
w494512379,494512379,way,"420,88"
w494512380,494512380,way,"404,68"
w494512381,494512381,way,"69,46"
w494512382,494512382,way,"184,34"
w494512383,494512383,way,"145,21"
w494512683,494512683,way,"338,47"
w494512684,494512684,way,"305,87"
w494512686,494512686,way,"332,26"
w494512687,494512687,way,"233,96"
w494512688,494512688,way,"132,29"
w494512689,494512689,way,"158,37"
w494512690,494512690,way,"284,06"
w494512691,494512691,way,"542,28"
w494512692,494512692,way,"237,74"
w494513616,494513616,way,"246,79"
w494513617,494513617,way,"393,18"
w494513619,494513619,way,"249,92"
w494513620,494513620,way,"67,74"
w494513621,494513621,way,"97,86"
w494513622,494513622,way,"165,03"
w494513623,494513623,way,"114,75"
w494513624,494513624,way,"178,78"
w494513625,494513625,way,"105,82"
w494513626,494513626,way,"189,72"
w494513628,494513628,way,"86,97"
w494513629,494513629,way,"73,78"
w494513630,494513630,way,"274,17"
w494513631,494513631,way,"334,01"
w494513632,494513632,way,"57,74"
w494514922,494514922,way,"643,15"
w494514923,494514923,way,"280,08"
w494839317,494839317,way,"203,17"
w494839318,494839318,way,"215,35"
w494839320,494839320,way,"156,01"
w494839321,494839321,way,"164,65"
w494839324,494839324,way,"272,33"
w494839326,494839326,way,"206,36"
w494839329,494839329,way,"282,09"
w494839334,494839334,way,"148,82"
w494839335,494839335,way,"210,63"
w494839337,494839337,way,"143,56"
w494839339,494839339,way,"86,24"
w494839342,494839342,way,"202,29"
w494839420,494839420,way,"108,04"
w494839421,494839421,way,"156,73"
w494839422,494839422,way,"98,25"
w494839423,494839423,way,"184,56"
w494839424,494839424,way,"246,21"
w494839425,494839425,way,"261,01"
w494839542,494839542,way,"203,31"
w494839543,494839543,way,"463,89"
w494839544,494839544,way,"166,99"
w494839545,494839545,way,"318,27"
w494839546,494839546,way,"196,98"
w494839669,494839669,way,"115,2"
w494844363,494844363,way,"858,19"
w494844364,494844364,way,"84,84"
w494844367,494844367,way,"303,01"
w494844368,494844368,way,"194,82"
w494844369,494844369,way,"186,76"
w494844370,494844370,way,"216,19"
w494844371,494844371,way,"92,94"
w494844372,494844372,way,"151,2"
w494844373,494844373,way,"73,67"
w494844376,494844376,way,"298,3"
w494844377,494844377,way,"296,98"
w495288557,495288557,way,"166,09"
w500800895,500800895,way,"219,46"
w500800896,500800896,way,"328,45"
w500800897,500800897,way,"255,27"
w500800901,500800901,way,"115,09"
w500800902,500800902,way,"268,97"
w500800903,500800903,way,"192,63"
w500801407,500801407,way,"937,5"
w500801408,500801408,way,"587,31"
w500801409,500801409,way,"301,26"
w500801411,500801411,way,"153,84"
w500801412,500801412,way,"332,35"
w500801413,500801413,way,"145,03"
w500801414,500801414,way,"117,63"
w500801415,500801415,way,"167,67"
w500801416,500801416,way,"103,36"
w500801417,500801417,way,"258,6"
w500801418,500801418,way,"222,96"
w500801419,500801419,way,"334,15"
w500801421,500801421,way,"259,45"
w500801422,500801422,way,"194,98"
w500801423,500801423,way,"164,53"
w500802027,500802027,way,"181,65"
w500802028,500802028,way,"179,18"
w500802030,500802030,way,"380,52"
w500802031,500802031,way,"493,23"
w500802032,500802032,way,"406,79"
w500802033,500802033,way,"479,34"
w500802034,500802034,way,"397,55"
w500802035,500802035,way,"514,08"
w500802054,500802054,way,"374,11"
w500803001,500803001,way,"220,15"
w500803002,500803002,way,"187,59"
w500803003,500803003,way,"170,7"
w500803005,500803005,way,"122,65"
w500803006,500803006,way,"246,17"
w500803008,500803008,way,"125,48"
w500803009,500803009,way,"309,39"
w500803010,500803010,way,"203,84"
w500803012,500803012,way,"259,89"
w500803013,500803013,way,"195,72"
w500803015,500803015,way,"265,45"
w500803017,500803017,way,"183,98"
w500803018,500803018,way,"53,84"
w500803020,500803020,way,"165,26"
w500803021,500803021,way,"126,72"
w500803022,500803022,way,"122,16"
w500803023,500803023,way,"149,37"
w503778761,503778761,way,"239,56"
w503778763,503778763,way,"126,68"
w503778764,503778764,way,"589,98"
w503778765,503778765,way,"101,66"
w503778766,503778766,way,"129,2"
w503778768,503778768,way,"124,45"
w503778770,503778770,way,"171,28"
w503778772,503778772,way,"292,46"
w503778773,503778773,way,"156,08"
w503778774,503778774,way,"154,09"
w503778775,503778775,way,"152,85"
w503778776,503778776,way,"146,5"
w503779991,503779991,way,"167,17"
w503779995,503779995,way,"39,62"
w503779997,503779997,way,"137,96"
w503779998,503779998,way,"137,59"
w503780000,503780000,way,"195,4"
w503780001,503780001,way,"182,18"
w503780002,503780002,way,"149,86"
w503780003,503780003,way,"133,23"
w503780004,503780004,way,"195,05"
w503780005,503780005,way,"185,99"
w503780007,503780007,way,"157,02"
w503780009,503780009,way,"226,44"
w503780010,503780010,way,"162,69"
w503780011,503780011,way,"251,93"
w503781640,503781640,way,"207,7"
w503781642,503781642,way,"159,17"
w503781644,503781644,way,"145,28"
w503781646,503781646,way,"137,17"
w503781648,503781648,way,"55,4"
w503781652,503781652,way,"194,09"
w503781654,503781654,way,"207,34"
w503781656,503781656,way,"32,63"
w503783724,503783724,way,"125,97"
w503783725,503783725,way,"185,87"
w503783726,503783726,way,"80,29"
w503783727,503783727,way,"232,01"
w503783728,503783728,way,"161,32"
w503783729,503783729,way,"98,36"
w503783730,503783730,way,"122,04"
w503783731,503783731,way,"153,54"
w503783732,503783732,way,"127,54"
w503783733,503783733,way,"323,86"
w503783734,503783734,way,"116,82"
w503783735,503783735,way,"135,61"
w503783736,503783736,way,"54,34"
w503783737,503783737,way,"137,16"
w503783738,503783738,way,"144,18"
w503783739,503783739,way,"188,24"
w503783740,503783740,way,"75,93"
w503783741,503783741,way,"238,15"
w503783742,503783742,way,"184,8"
w503783743,503783743,way,"90,51"
w503783744,503783744,way,"115,97"
w503783745,503783745,way,"130,22"
w503783746,503783746,way,"125,88"
w503783747,503783747,way,"134,32"
w503783748,503783748,way,"73,52"
w503783750,503783750,way,"169,66"
w503884642,503884642,way,"247,39"
w503884643,503884643,way,"108,29"
w503884645,503884645,way,"281,85"
w503884646,503884646,way,"159,9"
w503884647,503884647,way,"160,68"
w503884648,503884648,way,"257,13"
w503885318,503885318,way,"134,58"
w503885319,503885319,way,"164,36"
w503885320,503885320,way,"144,07"
w503885322,503885322,way,"162,53"
w503885323,503885323,way,"181,6"
w503885324,503885324,way,"366,75"
w503885325,503885325,way,"172,09"
w503885326,503885326,way,"173,77"
w503886933,503886933,way,"194,29"
w503886934,503886934,way,"195,36"
w503886936,503886936,way,"116,18"
w503886937,503886937,way,"125,4"
w503886938,503886938,way,"199,68"
w503886939,503886939,way,"145,2"
w503886940,503886940,way,"109,05"
w503886941,503886941,way,"228,34"
w503886942,503886942,way,"184,29"
w503886943,503886943,way,"55,85"
w503886944,503886944,way,168
w503886945,503886945,way,"186,11"
w503886946,503886946,way,"292,84"
w503886988,503886988,way,"182,94"
w503887053,503887053,way,"357,49"
w504621540,504621540,way,"216,53"
w504621541,504621541,way,"147,77"
w504621542,504621542,way,"164,53"
w504621543,504621543,way,"106,24"
w504621544,504621544,way,"236,2"
w504621545,504621545,way,"82,17"
w504621546,504621546,way,"187,5"
w504621547,504621547,way,"160,89"
w504621548,504621548,way,"143,24"
w504621549,504621549,way,"144,62"
w504621550,504621550,way,"139,33"
w504621551,504621551,way,"151,58"
w504621552,504621552,way,"239,36"
w504622162,504622162,way,"1651,45"
w504622164,504622164,way,"308,44"
w504622165,504622165,way,"288,65"
w504622166,504622166,way,"212,68"
w504622168,504622168,way,"204,57"
w504622169,504622169,way,"242,73"
w504622170,504622170,way,"167,85"
w504622171,504622171,way,"165,58"
w504622172,504622172,way,"171,53"
w504622583,504622583,way,"212,28"
w504622584,504622584,way,"277,04"
w504622585,504622585,way,"117,69"
w504622586,504622586,way,"153,91"
w504622587,504622587,way,"164,82"
w504622588,504622588,way,"153,38"
w504622589,504622589,way,"184,21"
w504622590,504622590,way,"137,81"
w504622591,504622591,way,"103,68"
w504622592,504622592,way,"255,19"
w504622594,504622594,way,"37,23"
w504624349,504624349,way,"952,34"
w504624350,504624350,way,"78,2"
w504624351,504624351,way,"282,23"
w504624352,504624352,way,"171,82"
w504624353,504624353,way,"130,78"
w504624354,504624354,way,"120,63"
w504624355,504624355,way,"112,89"
w504624356,504624356,way,"224,06"
w504624357,504624357,way,"219,93"
w506291064,506291064,way,"202,64"
w506291065,506291065,way,"151,73"
w506291066,506291066,way,"99,39"
w506291067,506291067,way,"66,37"
w506292402,506292402,way,"122,99"
w506292403,506292403,way,"303,07"
w506292404,506292404,way,"112,56"
w506292405,506292405,way,"195,52"
w506292406,506292406,way,"283,16"
w506292408,506292408,way,"34,59"
w506292409,506292409,way,"23,53"
w506292410,506292410,way,"51,79"
w506292411,506292411,way,"214,48"
w506292412,506292412,way,"383,72"
w506292413,506292413,way,"488,12"
w506292416,506292416,way,"20,01"
