time,Residential,Industrial,Commercial
20190716:1810,2.7311,9.2761,18.0817
20190716:1910,2.4974,8.2315,16.5345
20190716:2010,2.1685,6.666,14.3566
20190716:2110,1.9004,5.9531,12.582
20190716:2210,1.7314,5.2966,11.4633
20190716:2310,1.519,5.0905,10.0568
20190717:0010,1.3332,4.9779,8.8269
20190717:0110,1.2283,4.9219,8.1323
20190717:0210,1.1858,4.8446,7.8511
20190717:0310,1.164,4.9822,7.7063
20190717:0410,1.1777,5.0123,7.7971
20190717:0510,1.2348,5.3704,8.1752
20190717:0610,1.4484,6.1473,9.5895
20190717:0710,1.8276,7.7414,12.1002
20190717:0810,2.2052,10.3712,14.5996
20190717:0910,2.5951,12.1275,17.1814
20190717:1010,2.8982,12.773,19.1877
20190717:1110,3.0703,13.0954,20.3274
20190717:1210,3.145,12.5464,20.8217
20190717:1310,3.1274,12.1489,20.7053
20190717:1410,3.1798,12.9957,21.0524
20190717:1510,3.0823,13.1401,20.4068
20190717:1610,3.0034,12.6222,19.8842
20190717:1710,2.9225,11.2423,19.3488
20190717:1810,2.8329,9.6724,18.7554
20190717:1910,2.6305,8.3654,17.4158
20190717:2010,2.2511,6.831,14.9035
20190717:2110,1.9552,6.1086,12.9444
20190717:2210,1.7616,5.4084,11.6629
20190717:2310,1.5474,5.1178,10.245
20190718:0010,1.3548,5.0292,8.9696
20190718:0110,1.2503,4.8967,8.2778
20190718:0210,1.199,4.9118,7.938
20190718:0310,1.183,4.9457,7.8319
20190718:0410,1.2038,5.1137,7.9701
20190718:0510,1.262,5.351,8.3549
20190718:0610,1.4838,6.2852,9.8235
20190718:0710,1.8505,7.8095,12.2515
20190718:0810,2.2097,10.1541,14.6295
20190718:0910,2.6057,11.9972,17.2515
20190718:1010,2.8993,12.7012,19.1955
20190718:1110,3.0732,12.9317,20.3463
20190718:1210,3.1594,12.5449,20.917
20190718:1310,3.1581,12.3092,20.9089
20190718:1410,3.1868,12.9835,21.0987
20190718:1510,3.0999,13.0869,20.5232
20190718:1610,3.0506,12.5926,20.1971
20190718:1710,2.9916,11.3756,19.8067
20190718:1810,2.8652,9.5682,18.9697
20190718:1910,2.5922,8.1327,17.1621
20190718:2010,2.2258,6.8388,14.7361
20190718:2110,1.9735,6.0468,13.0659
20190718:2210,1.7885,5.4194,11.8411
20190718:2310,1.581,5.2885,10.467
20190719:0010,1.396,5.0614,9.2422
20190719:0110,1.2795,4.9341,8.4712
20190719:0210,1.2288,4.9714,8.1352
20190719:0310,1.1961,5.0205,7.9193
20190719:0410,1.2133,5.1824,8.0329
20190719:0510,1.2733,5.4312,8.4304
20190719:0610,1.4997,6.367,9.9289
20190719:0710,1.8558,7.9349,12.2866
20190719:0810,2.2441,10.3002,14.8575
20190719:0910,2.6683,12.1662,17.6656
20190719:1010,2.9646,12.6727,19.6277
20190719:1110,3.1273,12.8238,20.7045
20190719:1210,3.1833,12.5762,21.0756
20190719:1310,3.1772,11.8868,21.0349
20190719:1410,3.2218,12.6958,21.3306
20190719:1510,3.1463,12.6497,20.8305
20190719:1610,3.061,12.2884,20.2658
20190719:1710,2.9974,10.6783,19.8449
20190719:1810,2.858,8.9622,18.9218
20190719:1910,2.6148,7.9021,17.3117
20190719:2010,2.2615,6.5128,14.9725
20190719:2110,1.9825,5.8964,13.1256
20190719:2210,1.8175,5.2922,12.0329
20190719:2310,1.6218,4.992,10.7376
20190720:0010,1.4261,4.9111,9.4416
20190720:0110,1.3189,4.9641,8.7321
20190720:0210,1.2625,5.0186,8.3586
20190720:0310,1.2347,4.9293,8.1743
20190720:0410,1.2386,5.0067,8.2001
20190720:0510,1.2717,5.2305,8.4197
20190720:0610,1.387,5.6518,9.1826
20190720:0710,1.615,6.2047,10.6923
20190720:0810,1.8078,6.9007,11.9691
20190720:0910,2.0253,7.1843,13.409
20190720:1010,2.2565,7.3903,14.9395
20190720:1110,2.3752,7.5992,15.7256
20190720:1210,2.4094,7.576,15.9518
20190720:1310,2.3451,7.1498,15.5258
20190720:1410,2.3101,6.8166,15.2944
20190720:1510,2.2489,6.7127,14.8894
20190720:1610,2.2062,6.6458,14.6066
20190720:1710,2.1974,6.5611,14.5484
20190720:1810,2.2864,6.469,15.1373
20190720:1910,2.24,6.2482,14.83
20190720:2010,2.0324,5.6372,13.4561
20190720:2110,1.9004,5.2466,12.5822
20190720:2210,1.7762,4.9999,11.7596
20190720:2310,1.5965,4.7906,10.5698
20190721:0010,1.4034,4.6784,9.2912
20190721:0110,1.2901,4.6457,8.5412
20190721:0210,1.2469,4.5454,8.2551
20190721:0310,1.2181,4.4393,8.0647
20190721:0410,1.2107,4.4834,8.0159
20190721:0510,1.2227,4.5199,8.0948
20190721:0610,1.2913,4.7178,8.5491
20190721:0710,1.3964,5.056,9.2452
20190721:0810,1.5411,5.3811,10.203
20190721:0910,1.6776,5.7105,11.1066
20190721:1010,1.8546,5.9527,12.2787
20190721:1110,1.9937,5.9852,13.1997
20190721:1210,2.0399,5.9364,13.5053
20190721:1310,2.0533,5.9008,13.5942
20190721:1410,2.0638,6.0006,13.6634
20190721:1510,2.042,6.0309,13.519
20190721:1610,1.9967,6.0045,13.2193
20190721:1710,2.0121,5.8979,13.3213
20190721:1810,2.0799,5.9912,13.7702
20190721:1910,2.0657,5.8948,13.6761
20190721:2010,1.9119,5.5762,12.6577
20190721:2110,1.7933,5.4097,11.8727
20190721:2210,1.6689,5.1908,11.0493
20190721:2310,1.5167,4.9574,10.0417
20190722:0010,1.3704,4.8097,9.0732
20190722:0110,1.2854,4.8599,8.5101
20190722:0210,1.2527,4.9433,8.2936
20190722:0310,1.2472,5.0115,8.257
20190722:0410,1.2739,5.3034,8.4339
20190722:0510,1.349,5.6028,8.9313
20190722:0610,1.5908,6.3717,10.5322
20190722:0710,1.9856,8.1861,13.1461
20190722:0810,2.4186,11.0195,16.0124
20190722:0910,2.8779,13.0143,19.0533
20190722:1010,3.2442,13.7856,21.4789
20190722:1110,3.4035,14.1965,22.5333
20190722:1210,3.4813,13.7151,23.0485
20190722:1310,3.4835,13.4771,23.0632
20190722:1410,3.5275,14.3404,23.3541
20190722:1510,3.4749,14.1927,23.0063
20190722:1610,3.4186,13.8548,22.6334
20190722:1710,3.3254,12.3409,22.0166
20190722:1810,3.1705,10.4696,20.9907
20190722:1910,2.868,9.2396,18.988
20190722:2010,2.4373,7.5684,16.1366
20190722:2110,2.1365,6.6392,14.1451
20190722:2210,1.9184,6.014,12.7009
20190722:2310,1.7159,5.6738,11.3602
20190723:0010,1.5191,5.5587,10.0577
20190723:0110,1.4102,5.4836,9.3365
20190723:0210,1.3588,5.5297,8.996
20190723:0310,1.3454,5.5686,8.9072
20190723:0410,1.3693,5.704,9.0659
20190723:0510,1.4444,6.0666,9.5626
20190723:0610,1.7085,6.8499,11.3117
20190723:0710,2.1626,8.8509,14.3177
20190723:0810,2.6497,11.8991,17.543
20190723:0910,3.1357,13.7276,20.7602
20190723:1010,3.4723,14.5756,22.9887
20190723:1110,3.6336,14.8277,24.057
20190723:1210,3.7021,14.1037,24.5105
20190723:1310,3.657,13.9194,24.2117
20190723:1410,3.7136,14.517,24.5864
20190723:1510,3.6536,14.6611,24.1894
20190723:1610,3.5572,14.276,23.5507
20190723:1710,3.4963,12.7934,23.1481
20190723:1810,3.3883,10.9112,22.4328
20190723:1910,3.0137,9.3231,19.9524
20190723:2010,2.5766,7.7858,17.0588
20190723:2110,2.2586,6.7587,14.9535
20190723:2210,2.0397,6.1137,13.504
20190723:2310,1.8138,5.7493,12.0085
20190724:0010,1.5877,5.6692,10.5113
20190724:0110,1.4629,5.5699,9.6855
20190724:0210,1.4138,5.6121,9.3603
20190724:0310,1.3916,5.6666,9.2134
20190724:0410,1.4168,5.6261,9.3798
20190724:0510,1.4845,6.0631,9.8285
20190724:0610,1.7523,7.063,11.6016
20190724:0710,2.2262,9.2171,14.7389
20190724:0810,2.7276,11.9708,18.0582
20190724:0910,3.1853,13.9444,21.0891
20190724:1010,3.5588,14.5857,23.5614
20190724:1110,3.7258,14.9183,24.6672
20190724:1210,3.764,14.5063,24.9202
20190724:1310,3.7831,14.3459,25.0463
20190724:1410,3.8477,15.0869,25.4744
20190724:1510,3.7596,14.9775,24.8908
20190724:1610,3.6641,14.5372,24.2589
20190724:1710,3.534,13.1443,23.3973
20190724:1810,3.3949,11.1188,22.4763
20190724:1910,3.087,9.6923,20.4382
20190724:2010,2.6194,7.8915,17.342
20190724:2110,2.2856,6.9119,15.1324
20190724:2210,2.0696,6.2,13.702
20190724:2310,1.8597,5.9061,12.3127
20190725:0010,1.638,5.7584,10.8447
20190725:0110,1.5146,5.6635,10.0276
20190725:0210,1.4396,5.6108,9.5313
20190725:0310,1.4167,5.6617,9.3793
20190725:0410,1.4448,5.8738,9.5652
20190725:0510,1.5203,6.154,10.0652
20190725:0610,1.8022,7.3753,11.9314
20190725:0710,2.2694,9.3125,15.0251
20190725:0810,2.7322,12.1787,18.089
20190725:0910,3.2235,14.0615,21.3416
20190725:1010,3.5777,14.5473,23.6864
20190725:1110,3.7409,14.9062,24.7673
20190725:1210,3.8254,14.6959,25.3266
20190725:1310,3.8136,14.374,25.2488
20190725:1410,3.8504,15.2563,25.4925
20190725:1510,3.7878,15.2704,25.0775
20190725:1610,3.6878,14.716,24.4157
20190725:1710,3.5889,13.2248,23.7611
20190725:1810,3.437,11.3285,22.7552
20190725:1910,3.1231,9.5574,20.6769
20190725:2010,2.6665,7.9982,17.6541
20190725:2110,2.3267,6.9218,15.4045
20190725:2210,2.112,6.2505,13.9828
20190725:2310,1.8881,5.8427,12.5006
20190726:0010,1.6694,5.7152,11.0527
20190726:0110,1.5431,5.6002,10.2166
20190726:0210,1.4652,5.5865,9.7004
20190726:0310,1.4199,5.6398,9.401
20190726:0410,1.4395,5.7423,9.5306
20190726:0510,1.52,6.0526,10.0635
20190726:0610,1.7933,7.1318,11.8727
20190726:0710,2.2329,9.0571,14.783
20190726:0810,2.7494,11.8921,18.2027
20190726:0910,3.254,14.0155,21.5437
20190726:1010,3.6138,14.5229,23.9255
20190726:1110,3.7531,14.6983,24.8477
20190726:1210,3.7429,14.1607,24.7807
20190726:1310,3.7045,13.6543,24.5262
20190726:1410,3.7262,14.0368,24.6701
20190726:1510,3.6309,14.1254,24.039
20190726:1610,3.5539,13.4355,23.5294
20190726:1710,3.4552,12.0155,22.876
20190726:1810,3.3192,10.4218,21.9751
20190726:1910,2.9729,9.0384,19.6823
20190726:2010,2.5226,7.3765,16.7016
20190726:2110,2.2242,6.55,14.7255
20190726:2210,2.0175,5.8528,13.3569
20190726:2310,1.8043,5.507,11.9458
20190727:0010,1.5856,5.4527,10.4974
20190727:0110,1.4553,5.3446,9.6351
20190727:0210,1.3879,5.3407,9.1889
20190727:0310,1.3536,5.2996,8.9618
20190727:0410,1.3497,5.3432,8.9356
20190727:0510,1.3928,5.5462,9.2213
20190727:0610,1.5194,5.9317,10.0596
20190727:0710,1.7581,6.4454,11.6397
20190727:0810,1.9345,7.0609,12.8079
20190727:0910,2.1431,7.4101,14.189
20190727:1010,2.3429,7.5722,15.5118
20190727:1110,2.486,7.7599,16.4588
20190727:1210,2.4783,7.3744,16.4078
20190727:1310,2.4368,7.1115,16.1329
20190727:1410,2.4211,6.9397,16.0291
20190727:1510,2.3455,6.7948,15.5285
20190727:1610,2.2625,6.6074,14.9794
20190727:1710,2.189,6.3475,14.4929
20190727:1810,2.1969,6.0686,14.5446
20190727:1910,2.1266,5.7388,14.0797
20190727:2010,1.9537,5.2835,12.9345
20190727:2110,1.8371,5.0132,12.1628
20190727:2210,1.7232,4.7695,11.4085
20190727:2310,1.5695,4.6216,10.3911
20190728:0010,1.3994,4.5858,9.2651
20190728:0110,1.2922,4.4742,8.5551
20190728:0210,1.2415,4.4326,8.2199
20190728:0310,1.2233,4.5164,8.099
20190728:0410,1.2228,4.4644,8.0959
20190728:0510,1.2406,4.5595,8.2133
20190728:0610,1.3157,4.6078,8.7108
20190728:0710,1.4059,4.9796,9.3079
20190728:0810,1.5343,5.1762,10.1582
20190728:0910,1.6485,5.4662,10.9139
20190728:1010,1.8202,5.6323,12.0509
20190728:1110,1.9734,5.7551,13.065
20190728:1210,2.0106,5.8553,13.3115
20190728:1310,2.0098,5.734,13.3063
20190728:1410,1.9937,5.8663,13.1995
20190728:1510,1.9243,5.6737,12.74
20190728:1610,1.9093,5.7172,12.6405
20190728:1710,1.9134,5.653,12.6681
20190728:1810,1.9681,5.5712,13.0302
20190728:1910,1.9493,5.5234,12.9054
20190728:2010,1.8142,5.2346,12.0115
20190728:2110,1.7217,5.1476,11.399
20190728:2210,1.6211,5.0122,10.7328
20190728:2310,1.5082,4.9882,9.985
20190729:0010,1.3722,4.7654,9.0849
20190729:0110,1.2845,4.8203,8.504
20190729:0210,1.2555,4.8571,8.3121
20190729:0310,1.2524,5.0042,8.2914
20190729:0410,1.2755,5.1919,8.4447
20190729:0510,1.3371,5.5066,8.8523
20190729:0610,1.5652,6.2722,10.3626
20190729:0710,1.924,7.9914,12.7382
20190729:0810,2.321,10.3478,15.3667
20190729:0910,2.7717,12.4185,18.3503
20190729:1010,3.0844,13.1688,20.421
20190729:1110,3.2444,13.1642,21.4804
20190729:1210,3.2758,12.9552,21.6877
20190729:1310,3.2915,12.6715,21.792
20190729:1410,3.336,13.2701,22.0862
20190729:1510,3.3002,13.3626,21.8495
20190729:1610,3.2418,13.0654,21.4628
20190729:1710,3.1478,11.8858,20.8405
20190729:1810,3.0221,10.1436,20.0082
20190729:1910,2.7312,8.6633,18.0826
20190729:2010,2.3091,7.2207,15.2878
20190729:2110,2.0345,6.5228,13.4694
20190729:2210,1.8096,5.7251,11.9807
20190729:2310,1.5957,5.3464,10.5648
20190730:0010,1.4061,5.2759,9.3093
20190730:0110,1.3135,5.0862,8.6963
20190730:0210,1.2721,5.1325,8.4223
20190730:0310,1.2537,5.1946,8.3006
20190730:0410,1.2674,5.2861,8.3909
20190730:0510,1.3333,5.5784,8.8273
20190730:0610,1.5788,6.5275,10.4529
20190730:0710,1.9629,8.1539,12.9959
20190730:0810,2.3822,10.6212,15.7717
20190730:0910,2.8229,12.2455,18.6894
20190730:1010,3.1308,12.7902,20.7276
20190730:1110,3.313,13.1761,21.9341
20190730:1210,3.3981,13.1022,22.4979
20190730:1310,3.4151,12.7204,22.6102
20190730:1410,3.4503,13.5694,22.843
20190730:1510,3.3929,13.4649,22.4631
20190730:1610,3.3308,13.0957,22.0519
20190730:1710,3.2519,11.7921,21.5297
20190730:1810,3.0988,10.0073,20.5161
20190730:1910,2.7946,8.7459,18.5019
20190730:2010,2.3956,7.1926,15.8602
20190730:2110,2.0956,6.3702,13.8745
20190730:2210,1.8714,5.6426,12.39
20190730:2310,1.6529,5.3385,10.9435
20190731:0010,1.4381,5.2633,9.5208
20190731:0110,1.3386,5.1611,8.8625
20190731:0210,1.2959,5.1813,8.5798
20190731:0310,1.2715,5.2068,8.4181
20190731:0410,1.2913,5.3644,8.5496
20190731:0510,1.3536,5.7213,8.9617
20190731:0610,1.6081,6.611,10.6469
20190731:0710,1.999,8.3606,13.235
20190731:0810,2.4205,10.4821,16.0252
20190731:0910,2.8094,12.0858,18.6
20190731:1010,3.0808,12.5845,20.3971
20190731:1110,3.2501,12.7358,21.518
20190731:1210,3.2855,12.4062,21.7522
20190731:1310,3.2546,11.9289,21.5478
20190731:1410,3.2851,12.8295,21.7493
20190731:1510,3.2563,12.8588,21.5588
20190731:1610,3.201,12.5726,21.1929
20190731:1710,3.1103,11.2186,20.5922
20190731:1810,3.0165,9.681,19.9715
20190731:1910,2.7543,8.4218,18.235
20190731:2010,2.3458,6.9153,15.5304
20190731:2110,2.0816,6.1708,13.7818
20190731:2210,1.8775,5.6991,12.4301
20190731:2310,1.6669,5.3026,11.0362
20190801:0010,1.4427,5.1129,9.5518
20190801:0110,1.3294,4.9278,8.8015
20190801:0210,1.2723,4.9192,8.4238
20190801:0310,1.2534,4.986,8.2984
20190801:0410,1.2826,5.2563,8.4914
20190801:0510,1.3374,5.4797,8.8547
20190801:0610,1.5985,6.33,10.5828
20190801:0710,1.9477,7.6897,12.8952
20190801:0810,2.355,9.9529,15.5913
20190801:0910,2.7738,11.2327,18.3644
20190801:1010,3.0738,11.9134,20.3505
20190801:1110,3.2302,12.2205,21.3863
20190801:1210,3.3103,11.8954,21.916
20190801:1310,3.3161,11.7084,21.9548
20190801:1410,3.3524,12.2896,22.195
20190801:1510,3.2747,12.1833,21.6809
20190801:1610,3.22,12.0326,21.3187
20190801:1710,3.1325,11.0121,20.7391
20190801:1810,3.0091,9.353,19.9222
20190801:1910,2.7358,8.1567,18.1128
20190801:2010,2.3307,6.7566,15.4311
20190801:2110,2.0583,6.0576,13.6271
20190801:2210,1.8528,5.4973,12.2665
20190801:2310,1.6137,5.1447,10.6835
20190802:0010,1.4175,5.0569,9.3847
20190802:0110,1.3171,4.9849,8.7197
20190802:0210,1.2712,4.9765,8.4165
20190802:0310,1.2654,5.1103,8.3779
20190802:0410,1.2841,5.1872,8.5013
20190802:0510,1.3598,5.4317,9.0028
20190802:0610,1.611,6.2484,10.6661
20190802:0710,1.9732,7.5449,13.0639
20190802:0810,2.3516,9.5943,15.5694
20190802:0910,2.746,10.8677,18.1802
20190802:1010,3.053,11.4421,20.2127
20190802:1110,3.2001,11.6486,21.187
20190802:1210,3.2449,11.3185,21.4831
20190802:1310,3.1747,10.7605,21.0185
20190802:1410,2.8882,10.1428,19.1219
20190802:1510,2.654,9.6442,17.5715
20190802:1610,2.6558,9.4251,17.583
20190802:1710,2.6561,8.7715,17.5851
20190802:1810,2.5807,7.6556,17.0862
20190802:1910,2.3652,6.8153,15.6593
20190802:2010,2.048,5.7392,13.5591
20190802:2110,1.8211,5.2319,12.0569
20190802:2210,1.6456,4.7626,10.8948
20190802:2310,1.4799,4.6047,9.7979
20190803:0010,1.3155,4.5372,8.7094
20190803:0110,1.2157,4.4344,8.0485
20190803:0210,1.173,4.3813,7.7661
20190803:0310,1.1491,4.4548,7.6077
20190803:0410,1.1546,4.5308,7.6442
20190803:0510,1.1795,4.6126,7.809
20190803:0610,1.2958,4.8842,8.5792
20190803:0710,1.4647,5.2603,9.6973
20190803:0810,1.627,5.7026,10.772
20190803:0910,1.8188,5.9525,12.0413
20190803:1010,1.9977,6.2049,13.2262
20190803:1110,2.1192,6.3452,14.0302
20190803:1210,2.1519,6.3685,14.2471
20190803:1310,2.1228,6.0654,14.0544
20190803:1410,2.0975,5.8816,13.8868
20190803:1510,2.0458,5.9172,13.5442
20190803:1610,2.0361,5.9172,13.4803
20190803:1710,2.0445,5.7339,13.5362
20190803:1810,2.0845,5.6439,13.8005
20190803:1910,2.0295,5.3116,13.4363
20190803:2010,1.8497,5.0355,12.2465
20190803:2110,1.7295,4.8246,11.4505
20190803:2210,1.6095,4.4932,10.6559
20190803:2310,1.4702,4.4466,9.7337
20190804:0010,1.304,4.3184,8.6333
20190804:0110,1.2173,4.2315,8.059
20190804:0210,1.1803,4.2478,7.8145
20190804:0310,1.1545,4.2406,7.6436
20190804:0410,1.1536,4.2568,7.6377
20190804:0510,1.1627,4.2846,7.6977
20190804:0610,1.2325,4.3562,8.16
20190804:0710,1.3116,4.6018,8.6838
20190804:0810,1.4208,4.7553,9.4067
20190804:0910,1.5462,5.0454,10.2366
20190804:1010,1.7064,5.3402,11.2977
20190804:1110,1.83,5.337,12.1157
20190804:1210,1.8682,5.3809,12.3687
20190804:1310,1.8681,5.3018,12.368
20190804:1410,1.8496,5.4119,12.2456
20190804:1510,1.8317,5.409,12.1273
20190804:1610,1.8056,5.3758,11.9546
20190804:1710,1.8184,5.454,12.0392
20190804:1810,1.8854,5.3563,12.4824
20190804:1910,1.8536,5.1922,12.2717
20190804:2010,1.7267,4.9206,11.4319
20190804:2110,1.6322,4.9504,10.8065
20190804:2210,1.534,4.7329,10.1558
20190804:2310,1.4076,4.5701,9.3192
20190805:0010,1.2854,4.4556,8.5102
20190805:0110,1.2198,4.4001,8.0761
20190805:0210,1.1908,4.4398,7.8838
20190805:0310,1.1848,4.504,7.8441
20190805:0410,1.2116,4.7402,8.0216
20190805:0510,1.2675,4.9285,8.3914
20190805:0610,1.4973,5.5429,9.9133
20190805:0710,1.7977,6.6933,11.9019
20190805:0810,2.1241,8.3259,14.0629
20190805:0910,2.4654,9.2358,16.3224
20190805:1010,2.7139,9.7062,17.9679
20190805:1110,2.8365,9.7767,18.7796
20190805:1210,2.9027,9.5851,19.2177
20190805:1310,2.895,9.7055,19.1669
20190805:1410,2.9253,9.7997,19.3677
20190805:1510,2.8668,9.8511,18.9803
20190805:1610,2.837,9.6527,18.783
20190805:1710,2.7466,9.1289,18.1843
20190805:1810,2.6682,7.9485,17.6655
20190805:1910,2.4462,7.2263,16.1955
20190805:2010,2.096,6.1003,13.8768
20190805:2110,1.8422,5.5045,12.1963
20190805:2210,1.6609,5.113,10.996
20190805:2310,1.4928,4.7837,9.8834
20190806:0010,1.336,4.7792,8.8451
20190806:0110,1.2554,4.5998,8.3117
20190806:0210,1.2263,4.6659,8.1192
20190806:0310,1.2122,4.7325,8.0258
20190806:0410,1.2337,4.8321,8.1682
20190806:0510,1.2996,5.0796,8.6041
20190806:0610,1.5503,5.679,10.2637
20190806:0710,1.8733,6.9702,12.4026
20190806:0810,2.2135,8.2739,14.6546
20190806:0910,2.5351,9.1685,16.784
20190806:1010,2.784,9.7186,18.4317
20190806:1110,2.9067,9.6774,19.2445
20190806:1210,2.9559,9.6664,19.5701
20190806:1310,2.9605,9.5867,19.6004
20190806:1410,2.9483,9.7439,19.5194
20190806:1510,2.8896,9.7342,19.1309
20190806:1610,2.8548,9.6547,18.9008
20190806:1710,2.7876,8.9987,18.4559
20190806:1810,2.6933,8.0409,17.8316
20190806:1910,2.4885,7.255,16.4755
20190806:2010,2.1218,6.0636,14.0478
20190806:2110,1.8692,5.416,12.3754
20190806:2210,1.6653,4.8955,11.0251
20190806:2310,1.4901,4.7194,9.8651
20190807:0010,1.3279,4.6935,8.7916
20190807:0110,1.247,4.5262,8.2563
20190807:0210,1.2189,4.5527,8.0699
20190807:0310,1.2004,4.6874,7.9472
20190807:0410,1.2286,4.77,8.134
20190807:0510,1.2798,4.9575,8.4728
20190807:0610,1.5108,5.6397,10.0024
20190807:0710,1.8275,6.7531,12.0992
20190807:0810,2.1325,8.0142,14.1187
20190807:0910,2.4152,8.8829,15.9901
20190807:1010,2.6338,9.0892,17.4373
20190807:1110,2.8002,9.4155,18.5388
20190807:1210,2.8472,9.2358,18.8504
20190807:1310,2.8687,9.2094,18.9926
20190807:1410,2.8706,9.3966,19.005
20190807:1510,2.7905,9.223,18.4751
20190807:1610,2.6952,8.9602,17.8442
20190807:1710,2.4807,7.8618,16.4238
20190807:1810,2.449,7.0683,16.2141
20190807:1910,2.2342,6.3597,14.7918
20190807:2010,1.9469,5.4044,12.8897
20190807:2110,1.7059,4.9764,11.2938
20190807:2210,1.5383,4.6124,10.1847
20190807:2310,1.3874,4.4558,9.1854
20190808:0010,1.2438,4.4391,8.2348
20190808:0110,1.1782,4.3504,7.8006
20190808:0210,1.1504,4.3466,7.6165
20190808:0310,1.1356,4.4545,7.5185
20190808:0410,1.1602,4.6087,7.6813
20190808:0510,1.2195,4.683,8.0741
20190808:0610,1.4384,5.2909,9.5229
20190808:0710,1.7292,6.3667,11.4485
20190808:0810,2.0143,7.3605,13.3363
20190808:0910,2.3061,8.1795,15.2681
20190808:1010,2.5445,8.5147,16.846
20190808:1110,2.6849,8.5879,17.7761
20190808:1210,2.7454,8.458,18.1762
20190808:1310,2.7421,8.4501,18.1548
20190808:1410,2.7656,8.817,18.3102
20190808:1510,2.7309,8.7642,18.0802
20190808:1610,2.6759,8.5829,17.7163
20190808:1710,2.6357,8.1777,17.4504
20190808:1810,2.5508,7.287,16.8877
20190808:1910,2.3733,6.6175,15.7125
20190808:2010,2.0471,5.6498,13.5529
20190808:2110,1.8088,5.2355,11.9753
20190808:2210,1.6274,4.7985,10.7745
20190808:2310,1.4648,4.5799,9.6977
20190809:0010,1.306,4.5466,8.6463
20190809:0110,1.2269,4.4737,8.1231
20190809:0210,1.1955,4.5026,7.9149
20190809:0310,1.1818,4.5175,7.8244
20190809:0410,1.1974,4.574,7.9275
20190809:0510,1.2553,4.74,8.3109
20190809:0610,1.4808,5.3671,9.8037
20190809:0710,1.7791,6.4529,11.7789
20190809:0810,2.0988,7.3621,13.8954
20190809:0910,2.3976,8.03,15.8736
20190809:1010,2.6296,8.4996,17.4096
20190809:1110,2.775,8.6628,18.3723
20190809:1210,2.8435,8.5926,18.8261
20190809:1310,2.7989,8.3839,18.5305
20190809:1410,2.7421,8.3724,18.1544
20190809:1510,2.695,8.1196,17.8426
20190809:1610,2.6365,7.8741,17.4552
20190809:1710,2.5646,7.5761,16.979
20190809:1810,2.4899,6.9506,16.4847
20190809:1910,2.3069,6.196,15.2732
20190809:2010,1.9921,5.2317,13.1888
20190809:2110,1.7823,4.9587,11.8001
20190809:2210,1.6104,4.5986,10.6619
20190809:2310,1.4671,4.4072,9.7129
20190810:0010,1.3151,4.3252,8.7065
20190810:0110,1.243,4.2139,8.2297
20190810:0210,1.2024,4.2334,7.9606
20190810:0310,1.1836,4.3015,7.8365
20190810:0410,1.1983,4.3261,7.9333
20190810:0510,1.2323,4.4456,8.1588
20190810:0610,1.3492,4.838,8.9327
20190810:0710,1.5196,5.1288,10.0606
20190810:0810,1.6704,5.6568,11.0592
20190810:0910,1.8178,5.8421,12.0353
20190810:1010,2.0117,6.0476,13.3191
20190810:1110,2.1185,6,14.0255
20190810:1210,2.1519,5.9368,14.2468
20190810:1310,2.1209,5.8574,14.0419
20190810:1410,2.078,5.7274,13.7577
20190810:1510,2.0414,5.7191,13.5153
20190810:1610,1.9991,5.6689,13.2352
20190810:1710,2.0244,5.5165,13.4028
20190810:1810,2.062,5.3781,13.6517
20190810:1910,2.0221,5.1942,13.3879
20190810:2010,1.8441,4.8522,12.2094
20190810:2110,1.6965,4.5832,11.2321
20190810:2210,1.556,4.3805,10.3018
20190810:2310,1.4307,4.2669,9.4722
20190811:0010,1.2855,4.192,8.5106
20190811:0110,1.2158,4.0785,8.0495
20190811:0210,1.1876,4.0681,7.8624
20190811:0310,1.1581,4.0827,7.6675
20190811:0410,1.1634,4.1205,7.7023
20190811:0510,1.1809,4.1717,7.8186
20190811:0610,1.2534,4.2926,8.2983
20190811:0710,1.3371,4.5286,8.8525
20190811:0810,1.4563,4.6642,9.6414
20190811:0910,1.5649,4.8354,10.3605
20190811:1010,1.7246,5.0746,11.418
20190811:1110,1.8249,5.1408,12.0818
20190811:1210,1.8788,5.158,12.439
